Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
24000044.000000,4883.000000,36781.000000,289039.000000,44272.000000,8000722.000000,0.000000
25000081.000000,4885.000000,36803.000000,289065.000000,44280.000000,8334067.000000,0.000000
26000012.000000,4881.000000,36767.000000,289055.000000,44256.000000,8667378.000000,0.000000
27000049.000000,4883.000000,36789.000000,289065.000000,44280.000000,9000723.000000,0.000000
28000076.000000,4882.000000,36774.000000,289080.000000,44264.000000,9334067.000000,0.000000
29000588.000000,4886.000000,36810.000000,289216.000000,44288.000000,9667571.000000,0.000000
30000044.000000,4880.000000,36760.000000,288904.000000,44248.000000,10000723.000000,0.000000
31000026.000000,4885.000000,36802.000000,289032.000000,44295.000000,10334050.000000,0.000000
32000204.000000,4881.000000,36768.000000,289136.000000,44257.000000,10667443.000000,0.000000
33000332.000000,4884.000000,36796.000000,289104.000000,44272.000000,11000819.000000,0.000000
34000652.000000,4884.000000,36796.000000,289152.000000,44288.000000,11334259.000000,0.000000
35000492.000000,4882.000000,36774.000000,289016.000000,44264.000000,11667539.000000,0.000000
36000044.000000,4881.000000,36767.000000,288927.000000,44256.000000,12000722.000000,0.000000
37000076.000000,4883.000000,36789.000000,289081.000000,44264.000000,12334067.000000,0.000000
38000396.000000,4884.000000,36796.000000,289152.000000,44288.000000,12667507.000000,0.000000
39000236.000000,4882.000000,36774.000000,289016.000000,44264.000000,13000787.000000,0.000000
40000556.000000,4884.000000,36796.000000,289152.000000,44288.000000,13334227.000000,0.000000
41000401.000000,4882.000000,36774.000000,289016.000000,44264.000000,13667507.000000,0.000000
42000140.000000,4882.000000,36782.000000,288992.000000,44256.000000,14000755.000000,0.000000
43000076.000000,4883.000000,36781.000000,289039.000000,44272.000000,14334066.000000,0.000000
44000300.000000,4883.000000,36789.000000,289129.000000,44280.000000,14667475.000000,0.000000
45000145.000000,4882.000000,36774.000000,289016.000000,44264.000000,15000755.000000,0.000000
46000081.000000,4884.000000,36796.000000,289040.000000,44272.000000,15334067.000000,0.000000
47000108.000000,4882.000000,36774.000000,289080.000000,44264.000000,15667411.000000,0.000000
48000044.000000,4882.000000,36782.000000,289040.000000,44272.000000,16000723.000000,0.000000
49000268.000000,4884.000000,36788.000000,289128.000000,44280.000000,16334131.000000,0.000000
50000017.000000,4884.000000,36796.000000,288976.000000,44272.000000,16667379.000000,0.000000
51000176.000000,5251.000000,33174.000000,292150.000000,41369.000000,17000898.000000,16.000000
52000021.000000,5399.000000,33436.000000,293143.000000,40136.000000,17334177.000000,0.000000
53000048.000000,5348.000000,33966.000000,292816.000000,40528.000000,17667521.000000,0.000000
54000464.000000,5297.000000,34521.000000,292480.000000,40992.000000,18000993.000000,0.000000
55000016.000000,5212.000000,36292.000000,291577.000000,41607.000000,18334177.000000,0.000000
56000450.000000,5368.000000,33296.000000,293035.000000,40443.000000,18667655.000000,0.000000
57000025.000000,5431.000000,32879.000000,293332.000000,39859.000000,19000846.000000,0.000000
58000112.000000,5354.000000,33962.000000,292874.000000,40489.000000,19334209.000000,0.000000
59000053.000000,5243.000000,35358.000000,291897.000000,41415.000000,19667521.000000,0.000000
60000080.000000,5347.000000,33559.000000,292794.000000,40551.000000,20000866.000000,0.000000
61000400.000000,5365.000000,33498.000000,293000.000000,40439.000000,20334305.000000,0.000000
62000144.000000,5324.000000,35072.000000,292512.000000,40736.000000,20667553.000000,0.000000
63000176.000000,5378.000000,33333.000000,293032.000000,40312.000000,21000897.000000,0.000000
64000016.000000,5424.000000,32518.000000,293352.000000,39928.000000,21334177.000000,0.000000
65000144.000000,5394.000000,32308.000000,293200.000000,40176.000000,21667553.000000,0.000000
66000080.000000,5353.000000,33710.000000,292792.000000,40520.000000,22000865.000000,0.000000
67000016.000000,5349.000000,33235.000000,292792.000000,40520.000000,22334177.000000,0.000000
68000468.000000,5211.000000,36328.000000,291782.000000,41702.000000,22667661.000000,0.000000
69000272.000000,5207.000000,36114.000000,291626.000000,41642.000000,23000929.000000,0.000000
70000340.000000,5306.000000,34730.000000,292446.000000,40910.000000,23334285.000000,0.000000
71000144.000000,5208.000000,36271.000000,291626.000000,41642.000000,23667553.000000,0.000000
72000206.000000,5208.000000,36314.000000,291669.000000,41685.000000,24000907.000000,0.000000
73000016.000000,5207.000000,36166.000000,291627.000000,41643.000000,24334177.000000,0.000000
74000084.000000,5296.000000,34471.000000,292366.000000,40990.000000,24667533.000000,0.000000
75000180.000000,5327.000000,34608.000000,292635.000000,40730.000000,25000898.000000,0.000000
76000304.000000,5363.000000,32993.000000,292959.000000,40416.000000,25334273.000000,0.000000
77000336.000000,5244.000000,35673.000000,291960.000000,41384.000000,25667617.000000,0.000000
78000080.000000,5290.000000,34562.000000,292256.000000,40992.000000,26000865.000000,0.000000
79000592.000000,5387.000000,33251.000000,293224.000000,40280.000000,26334369.000000,0.000000
80000048.000000,5403.000000,32624.000000,293080.000000,40072.000000,26667521.000000,0.000000
81000398.000000,5301.000000,34817.000000,292485.000000,40965.000000,27000971.000000,0.000000
82000016.000000,5327.000000,34192.000000,292522.000000,40683.000000,27334176.000000,0.000000
83000048.000000,5260.000000,35300.000000,292088.000000,41256.000000,27667520.000000,0.000000
84000176.000000,5383.000000,33914.000000,293106.000000,40272.000000,28000898.000000,0.000000
85000400.000000,5219.000000,36176.000000,291815.000000,41592.000000,28334305.000000,0.000000
86000336.000000,5401.000000,32840.000000,293192.000000,40120.000000,28667617.000000,0.000000
87000368.000000,5090.000000,35162.000000,290721.000000,42623.000000,29000961.000000,0.000000
88000304.000000,5082.000000,34441.000000,290632.000000,42680.000000,29334273.000000,0.000000
89000144.000000,5413.000000,31413.000000,293272.000000,40008.000000,29667553.000000,0.000000
90000080.000000,5430.000000,31204.000000,293416.000000,39896.000000,30000865.000000,0.000000
91000020.000000,5312.000000,32800.000000,292465.000000,40848.000000,30334178.000000,0.000000
92000048.000000,5352.000000,32047.000000,292831.000000,40512.000000,30667521.000000,0.000000
93000656.000000,5354.000000,31684.000000,293000.000000,40536.000000,31001057.000000,0.000000
94000208.000000,5427.000000,31697.000000,293304.000000,39880.000000,31334241.000000,0.000000
95000144.000000,5495.000000,30956.000000,293944.000000,39368.000000,31667553.000000,0.000000
96000368.000000,5358.000000,32421.000000,292912.000000,40496.000000,32000961.000000,0.000000
97000208.000000,5385.000000,32140.000000,293048.000000,40232.000000,32334241.000000,0.000000
98000053.000000,5376.000000,31914.000000,292945.000000,40335.000000,32667521.000000,0.000000
99000464.000000,5708.000000,29559.000000,295784.000000,37688.000000,33000993.000000,0.000000
100000016.000000,5303.000000,31770.000000,292296.000000,40888.000000,33334177.000000,0.000000
101000010.000000,5427.000000,31803.000000,293493.000000,39962.000000,33667632.000000,17.000000
102000426.000000,5474.000000,31650.000000,293889.000000,39583.000000,34001104.000000,0.000000
103000266.000000,5446.000000,32053.000000,293521.000000,39759.000000,34334384.000000,0.000000
104000298.000000,5444.000000,31289.000000,293553.000000,39791.000000,34667728.000000,0.000000
105000138.000000,5066.000000,34997.000000,290488.000000,42792.000000,35001008.000000,0.000000
106000650.000000,4886.000000,36810.000000,289216.000000,44288.000000,35334512.000000,0.000000
107000106.000000,4880.000000,36760.000000,288904.000000,44248.000000,35667664.000000,0.000000
108000047.000000,4884.000000,36796.000000,289024.000000,44288.000000,36000976.000000,0.000000
109000266.000000,4882.000000,36774.000000,289144.000000,44264.000000,36334384.000000,0.000000
110000394.000000,4884.000000,36796.000000,289104.000000,44272.000000,36667760.000000,0.000000
111000047.000000,4883.000000,36773.000000,288952.000000,44264.000000,37000976.000000,0.000000
112000554.000000,4883.000000,36797.000000,289216.000000,44288.000000,37334480.000000,0.000000
113000010.000000,4880.000000,36760.000000,288904.000000,44248.000000,37667632.000000,0.000000
114000138.000000,4884.000000,36796.000000,289104.000000,44272.000000,38001008.000000,0.000000
115000458.000000,4884.000000,36796.000000,289152.000000,44288.000000,38334448.000000,0.000000
116000298.000000,4882.000000,36774.000000,289016.000000,44264.000000,38667728.000000,0.000000
117000618.000000,4884.000000,36796.000000,289152.000000,44288.000000,39001168.000000,0.000000
118000463.000000,4882.000000,36774.000000,289016.000000,44264.000000,39334448.000000,0.000000
119000202.000000,4882.000000,36782.000000,288992.000000,44256.000000,39667696.000000,0.000000
120000042.000000,4882.000000,36774.000000,289016.000000,44264.000000,40000976.000000,0.000000
121000362.000000,4884.000000,36796.000000,289152.000000,44288.000000,40334416.000000,0.000000
122000207.000000,4882.000000,36774.000000,289016.000000,44264.000000,40667696.000000,0.000000
123000042.000000,4883.000000,36789.000000,289015.000000,44264.000000,41000975.000000,0.000000
124000170.000000,4883.000000,36781.000000,289105.000000,44272.000000,41334352.000000,0.000000
125000106.000000,4882.000000,36782.000000,289040.000000,44272.000000,41667664.000000,0.000000
126000042.000000,4883.000000,36781.000000,289039.000000,44272.000000,42000975.000000,0.000000
127000079.000000,4885.000000,36803.000000,289065.000000,44280.000000,42334320.000000,0.000000
128000010.000000,4881.000000,36767.000000,289055.000000,44256.000000,42667631.000000,0.000000
129000047.000000,4883.000000,36789.000000,289065.000000,44280.000000,43000976.000000,0.000000
130000074.000000,4882.000000,36774.000000,289080.000000,44264.000000,43334320.000000,0.000000
131000586.000000,4886.000000,36810.000000,289216.000000,44288.000000,43667824.000000,0.000000
132000042.000000,4880.000000,36760.000000,288904.000000,44248.000000,44000976.000000,0.000000
133000024.000000,4885.000000,36802.000000,289032.000000,44295.000000,44334303.000000,0.000000
134000202.000000,4881.000000,36768.000000,289136.000000,44257.000000,44667696.000000,0.000000
135000330.000000,4884.000000,36796.000000,289104.000000,44272.000000,45001072.000000,0.000000
136000650.000000,4884.000000,36796.000000,289152.000000,44288.000000,45334512.000000,0.000000
137000490.000000,4882.000000,36774.000000,289016.000000,44264.000000,45667792.000000,0.000000
138000042.000000,4881.000000,36767.000000,288927.000000,44256.000000,46000975.000000,0.000000
139000074.000000,4883.000000,36789.000000,289081.000000,44264.000000,46334320.000000,0.000000
140000394.000000,4884.000000,36796.000000,289152.000000,44288.000000,46667760.000000,0.000000
141000234.000000,4882.000000,36774.000000,289016.000000,44264.000000,47001040.000000,0.000000
142000554.000000,4884.000000,36796.000000,289152.000000,44288.000000,47334480.000000,0.000000
143000399.000000,4882.000000,36774.000000,289016.000000,44264.000000,47667760.000000,0.000000
144000138.000000,4882.000000,36782.000000,288992.000000,44256.000000,48001008.000000,0.000000
145000074.000000,4883.000000,36781.000000,289039.000000,44272.000000,48334319.000000,0.000000
146000298.000000,4883.000000,36789.000000,289129.000000,44280.000000,48667728.000000,0.000000
147000143.000000,4882.000000,36774.000000,289016.000000,44264.000000,49001008.000000,0.000000
148000079.000000,4884.000000,36796.000000,289040.000000,44272.000000,49334320.000000,0.000000
149000106.000000,4882.000000,36774.000000,289080.000000,44264.000000,49667664.000000,0.000000
150000042.000000,4882.000000,36782.000000,289040.000000,44272.000000,50000976.000000,0.000000
151000266.000000,4884.000000,36788.000000,289128.000000,44280.000000,50334384.000000,0.000000
152000093.000000,5475.000000,31834.000000,293747.000000,39582.000000,50667713.000000,21.000000
153000029.000000,5475.000000,31373.000000,293775.000000,39536.000000,51001024.000000,0.000000
154000157.000000,5493.000000,31275.000000,293984.000000,39392.000000,51334400.000000,0.000000
155000477.000000,5496.000000,31304.000000,294049.000000,39392.000000,51667841.000000,0.000000
156000321.000000,5494.000000,31307.000000,293887.000000,39393.000000,52001121.000000,0.000000
157000541.000000,5492.000000,31275.000000,294017.000000,39391.000000,52334529.000000,0.000000
158000098.000000,5491.000000,31291.000000,293800.000000,39384.000000,52667713.000000,0.000000
159000125.000000,5495.000000,31299.000000,293968.000000,39376.000000,53001057.000000,0.000000
160000061.000000,5493.000000,31275.000000,293919.000000,39392.000000,53334368.000000,0.000000
161000189.000000,5492.000000,31290.000000,293993.000000,39384.000000,53667745.000000,0.000000
162000029.000000,5491.000000,31287.000000,293888.000000,39392.000000,54001025.000000,0.000000
163000253.000000,5497.000000,31295.000000,294024.000000,39384.000000,54334433.000000,0.000000
164000015.000000,5492.000000,31293.000000,293867.000000,39387.000000,54667687.000000,0.000000
165000029.000000,5493.000000,31282.000000,293949.000000,39389.000000,55001025.000000,0.000000
166000637.000000,5495.000000,31321.000000,294128.000000,39408.000000,55334561.000000,0.000000
167000861.000000,5494.000000,31282.000000,294007.000000,39400.000000,55667968.000000,0.000000
168000029.000000,5490.000000,31270.000000,293704.000000,39352.000000,56001024.000000,0.000000
169000061.000000,5493.000000,31307.000000,293953.000000,39392.000000,56334369.000000,0.000000
170000189.000000,5494.000000,31274.000000,293984.000000,39392.000000,56667745.000000,0.000000
171000605.000000,5494.000000,31312.000000,294064.000000,39408.000000,57001217.000000,0.000000
172000061.000000,5494.000000,31292.000000,293783.000000,39368.000000,57334368.000000,0.000000
173000093.000000,5490.000000,31270.000000,293961.000000,39384.000000,57667713.000000,0.000000
174000029.000000,5494.000000,31304.000000,293911.000000,39400.000000,58001024.000000,0.000000
175000354.000000,5493.000000,31285.000000,294049.000000,39392.000000,58334465.000000,0.000000
176000189.000000,5494.000000,31290.000000,293905.000000,39376.000000,58667746.000000,0.000000
177000125.000000,5492.000000,31290.000000,293927.000000,39384.000000,59001057.000000,0.000000
178000157.000000,5493.000000,31285.000000,293952.000000,39392.000000,59334401.000000,0.000000
179000093.000000,5494.000000,31290.000000,293936.000000,39376.000000,59667713.000000,0.000000
180000413.000000,5495.000000,31303.000000,294040.000000,39400.000000,60001153.000000,0.000000
181000061.000000,5491.000000,31279.000000,293832.000000,39384.000000,60334369.000000,0.000000
182000189.000000,5493.000000,31307.000000,293984.000000,39392.000000,60667745.000000,0.000000
183000029.000000,5494.000000,31274.000000,293887.000000,39392.000000,61001024.000000,0.000000
184000157.000000,5493.000000,31291.000000,294001.000000,39376.000000,61334401.000000,0.000000
185000001.000000,5494.000000,31307.000000,293887.000000,39393.000000,61667681.000000,0.000000
186000221.000000,5492.000000,31275.000000,294017.000000,39391.000000,62001089.000000,0.000000
187000061.000000,5430.000000,31983.000000,293391.000000,39888.000000,62334368.000000,0.000000
188000381.000000,5478.000000,31727.000000,293913.000000,39528.000000,62667809.000000,0.000000
189000509.000000,5491.000000,31464.000000,293953.000000,39423.000000,63001185.000000,0.000000
190000637.000000,5076.000000,35119.000000,290640.000000,42736.000000,63334561.000000,0.000000
191000093.000000,4880.000000,36760.000000,288904.000000,44248.000000,63667713.000000,0.000000
192000221.000000,4884.000000,36796.000000,289104.000000,44272.000000,64001089.000000,0.000000
193000541.000000,4884.000000,36796.000000,289152.000000,44288.000000,64334529.000000,0.000000
194000381.000000,4882.000000,36774.000000,289016.000000,44264.000000,64667809.000000,0.000000
195000034.000000,4883.000000,36773.000000,288952.000000,44264.000000,65001025.000000,0.000000
196000061.000000,4882.000000,36790.000000,289079.000000,44264.000000,65334368.000000,0.000000
197000285.000000,4883.000000,36789.000000,289129.000000,44280.000000,65667777.000000,0.000000
198000125.000000,4882.000000,36774.000000,289016.000000,44264.000000,66001057.000000,0.000000
199000445.000000,4884.000000,36796.000000,289152.000000,44288.000000,66334497.000000,0.000000
200000290.000000,4882.000000,36774.000000,289016.000000,44264.000000,66667777.000000,0.000000
201000029.000000,4882.000000,36782.000000,288992.000000,44256.000000,67001025.000000,0.000000
202000048.000000,5295.000000,33137.000000,292274.000000,41029.000000,67334328.000000,28.000000
203000368.000000,5496.000000,31256.000000,294049.000000,39392.000000,67667769.000000,0.000000
204000212.000000,5494.000000,31225.000000,293887.000000,39393.000000,68001049.000000,0.000000
205000432.000000,5492.000000,31193.000000,294017.000000,39391.000000,68334457.000000,0.000000
206000368.000000,5492.000000,31216.000000,293920.000000,39392.000000,68667769.000000,0.000000
207000016.000000,5494.000000,31212.000000,293848.000000,39368.000000,69000985.000000,0.000000
208000144.000000,5494.000000,31200.000000,293977.000000,39400.000000,69334362.000000,0.000000
209000080.000000,5491.000000,31201.000000,293935.000000,39376.000000,69667673.000000,0.000000
210000016.000000,5493.000000,31213.000000,293911.000000,39400.000000,70000984.000000,0.000000
211000144.000000,5467.000000,31559.000000,293770.000000,39608.000000,70334362.000000,0.000000
212000368.000000,5272.000000,33079.000000,292232.000000,41175.000000,70667769.000000,0.000000
213000208.000000,5248.000000,33160.000000,291936.000000,41344.000000,71001049.000000,0.000000
214000240.000000,5249.000000,33159.000000,292016.000000,41328.000000,71334393.000000,0.000000
215000752.000000,5252.000000,33172.000000,292144.000000,41360.000000,71667897.000000,0.000000
216000304.000000,5247.000000,33161.000000,291848.000000,41336.000000,72001081.000000,0.000000
217000144.000000,5249.000000,33159.000000,291952.000000,41328.000000,72334361.000000,0.000000
218000080.000000,5248.000000,33152.000000,291975.000000,41336.000000,72667672.000000,0.000000
219000496.000000,5249.000000,33175.000000,292105.000000,41368.000000,73001145.000000,0.000000
220000240.000000,5251.000000,33165.000000,291928.000000,41320.000000,73334393.000000,0.000000
221000464.000000,5249.000000,33159.000000,292064.000000,41344.000000,73667801.000000,0.000000
222000020.000000,5247.000000,33161.000000,291833.000000,41352.000000,74000986.000000,0.000000
223000245.000000,5248.000000,33152.000000,292071.000000,41336.000000,74334393.000000,0.000000
224000368.000000,5253.000000,33179.000000,292040.000000,41336.000000,74667769.000000,0.000000
225000016.000000,5245.000000,33147.000000,291879.000000,41336.000000,75000984.000000,0.000000
226000048.000000,5250.000000,33166.000000,291992.000000,41352.000000,75334328.000000,0.000000
227000005.000000,5249.000000,33155.000000,291996.000000,41324.000000,75667648.000000,0.000000
228000112.000000,5249.000000,33163.000000,292029.000000,41340.000000,76001017.000000,0.000000
229000336.000000,5249.000000,33175.000000,292048.000000,41360.000000,76334425.000000,0.000000
230000272.000000,5251.000000,33165.000000,291976.000000,41336.000000,76667737.000000,0.000000
231000016.000000,5248.000000,33152.000000,291911.000000,41336.000000,77000984.000000,0.000000
232000240.000000,5249.000000,33175.000000,292057.000000,41352.000000,77334393.000000,0.000000
233000272.000000,5249.000000,33159.000000,292016.000000,41328.000000,77667737.000000,0.000000
234000112.000000,5249.000000,33151.000000,291944.000000,41336.000000,78001017.000000,0.000000
235000240.000000,5247.000000,33169.000000,292016.000000,41360.000000,78334393.000000,0.000000
236000176.000000,5252.000000,33172.000000,291984.000000,41328.000000,78667705.000000,0.000000
237000112.000000,5249.000000,33151.000000,291976.000000,41336.000000,79001017.000000,0.000000
238000144.000000,5248.000000,33168.000000,291985.000000,41360.000000,79334362.000000,0.000000
239000080.000000,5247.000000,33153.000000,291974.000000,41336.000000,79667672.000000,0.000000
240000021.000000,5252.000000,33172.000000,291985.000000,41328.000000,80000985.000000,0.000000
241000048.000000,5247.000000,33153.000000,292000.000000,41344.000000,80334329.000000,0.000000
242000176.000000,5249.000000,33167.000000,292024.000000,41352.000000,80667705.000000,0.000000
243000016.000000,5249.000000,33159.000000,291951.000000,41328.000000,81000984.000000,0.000000
244000432.000000,5251.000000,33165.000000,292121.000000,41352.000000,81334457.000000,0.000000
245000080.000000,5248.000000,33168.000000,291871.000000,41344.000000,81667672.000000,0.000000
246000112.000000,5249.000000,33159.000000,292017.000000,41328.000000,82001017.000000,0.000000
247000240.000000,5251.000000,33165.000000,292024.000000,41352.000000,82334393.000000,0.000000
248000176.000000,5245.000000,33155.000000,291968.000000,41344.000000,82667705.000000,0.000000
249000016.000000,5252.000000,33172.000000,291951.000000,41328.000000,83000984.000000,0.000000
250000144.000000,5248.000000,33152.000000,292041.000000,41336.000000,83334361.000000,0.000000
251000272.000000,5249.000000,33175.000000,292008.000000,41368.000000,83667737.000000,0.000000
252000098.000000,5274.000000,33008.000000,291878.000000,41189.000000,84000804.000000,44.000000
253000130.000000,5314.000000,32524.000000,292536.000000,40808.000000,84334148.000000,0.000000
254000450.000000,5442.000000,32871.000000,293593.000000,39847.000000,84667588.000000,0.000000
255000002.000000,5531.000000,33509.000000,294143.000000,39040.000000,85000771.000000,0.000000
256000226.000000,5317.000000,32007.000000,292585.000000,40824.000000,85334180.000000,0.000000
257000450.000000,5230.000000,31446.000000,291912.000000,41496.000000,85667588.000000,0.000000
258000674.000000,5297.000000,31307.000000,292432.000000,40976.000000,86000996.000000,0.000000
259000322.000000,5481.000000,31208.000000,293753.000000,39463.000000,86334212.000000,0.000000
260000066.000000,4925.000000,36386.000000,289311.000000,43936.000000,86667459.000000,0.000000
261000002.000000,4881.000000,36767.000000,289057.000000,44256.000000,87000772.000000,0.000000
262000514.000000,4886.000000,36810.000000,289216.000000,44288.000000,87334276.000000,0.000000
263000066.000000,4881.000000,36767.000000,288927.000000,44256.000000,87667459.000000,0.000000
264000674.000000,4885.000000,36803.000000,289241.000000,44296.000000,88000996.000000,0.000000
265000130.000000,4880.000000,36760.000000,288904.000000,44248.000000,88334148.000000,0.000000
266000258.000000,4884.000000,36796.000000,289104.000000,44272.000000,88667524.000000,0.000000
267000578.000000,4884.000000,36796.000000,289152.000000,44288.000000,89000964.000000,0.000000
268000418.000000,4882.000000,36774.000000,289016.000000,44264.000000,89334244.000000,0.000000
269000071.000000,4883.000000,36773.000000,288952.000000,44264.000000,89667460.000000,0.000000
270000002.000000,4881.000000,36783.000000,289056.000000,44256.000000,90000772.000000,0.000000
271000322.000000,4884.000000,36796.000000,289152.000000,44288.000000,90334212.000000,0.000000
272000162.000000,4882.000000,36774.000000,289016.000000,44264.000000,90667492.000000,0.000000
273000482.000000,4884.000000,36796.000000,289152.000000,44288.000000,91000932.000000,0.000000
274000327.000000,4882.000000,36774.000000,289016.000000,44264.000000,91334212.000000,0.000000
275000066.000000,4882.000000,36782.000000,288992.000000,44256.000000,91667460.000000,0.000000
276000002.000000,4883.000000,36781.000000,289039.000000,44272.000000,92000771.000000,0.000000
277000226.000000,4883.000000,36789.000000,289129.000000,44280.000000,92334180.000000,0.000000
278000071.000000,4882.000000,36774.000000,289016.000000,44264.000000,92667460.000000,0.000000
279000007.000000,4884.000000,36796.000000,289040.000000,44272.000000,93000772.000000,0.000000
280000034.000000,4882.000000,36774.000000,289080.000000,44264.000000,93334116.000000,0.000000
281000066.000000,4883.000000,36789.000000,289063.000000,44280.000000,93667459.000000,0.000000
282000194.000000,4883.000000,36781.000000,289105.000000,44272.000000,94000836.000000,0.000000
283000706.000000,4886.000000,36810.000000,289216.000000,44288.000000,94334340.000000,0.000000
284000162.000000,4880.000000,36760.000000,288904.000000,44248.000000,94667492.000000,0.000000
285000002.000000,4883.000000,36789.000000,288999.000000,44280.000000,95000771.000000,0.000000
286000034.000000,4882.000000,36774.000000,289080.000000,44264.000000,95334115.000000,0.000000
287000450.000000,4885.000000,36803.000000,289193.000000,44280.000000,95667588.000000,0.000000
288000002.000000,4881.000000,36767.000000,288927.000000,44256.000000,96000771.000000,0.000000
289000610.000000,4885.000000,36803.000000,289241.000000,44296.000000,96334308.000000,0.000000
290000066.000000,4880.000000,36760.000000,288904.000000,44248.000000,96667460.000000,0.000000
291000194.000000,4884.000000,36796.000000,289104.000000,44272.000000,97000836.000000,0.000000
292000514.000000,4884.000000,36796.000000,289152.000000,44288.000000,97334276.000000,0.000000
293000354.000000,4882.000000,36774.000000,289016.000000,44264.000000,97667556.000000,0.000000
294000007.000000,4883.000000,36773.000000,288952.000000,44264.000000,98000772.000000,0.000000
295000034.000000,4882.000000,36790.000000,289079.000000,44264.000000,98334115.000000,0.000000
296000258.000000,4883.000000,36789.000000,289129.000000,44280.000000,98667524.000000,0.000000
297000098.000000,4882.000000,36774.000000,289016.000000,44264.000000,99000804.000000,0.000000
298000418.000000,4884.000000,36796.000000,289152.000000,44288.000000,99334244.000000,0.000000
299000263.000000,4882.000000,36774.000000,289016.000000,44264.000000,99667524.000000,0.000000
300000002.000000,4882.000000,36782.000000,288992.000000,44256.000000,100000772.000000,0.000000
301000226.000000,4884.000000,36788.000000,289128.000000,44280.000000,100334180.000000,0.000000
302000162.000000,4882.000000,36782.000000,289040.000000,44272.000000,100667492.000000,0.000000
303000118.000000,5102.000000,33601.000000,290233.000000,42655.000000,101000380.000000,81.000000
304000054.000000,5045.000000,33878.000000,290335.000000,42976.000000,101333691.000000,0.000000
305000091.000000,5045.000000,33879.000000,290385.000000,42960.000000,101667036.000000,0.000000
306000022.000000,5047.000000,33904.000000,290352.000000,42960.000000,102000348.000000,0.000000
307000342.000000,5046.000000,33916.000000,290456.000000,42984.000000,102333788.000000,0.000000
308000182.000000,5044.000000,33891.000000,290312.000000,42968.000000,102667068.000000,0.000000
309000123.000000,5045.000000,33907.000000,290336.000000,42976.000000,103000380.000000,0.000000
310000246.000000,5048.000000,33897.000000,290424.000000,42952.000000,103333756.000000,0.000000
311000086.000000,5044.000000,33901.000000,290312.000000,42968.000000,103667036.000000,0.000000
312000022.000000,5045.000000,33901.000000,290335.000000,42976.000000,104000347.000000,0.000000
313000342.000000,5045.000000,33908.000000,290465.000000,42976.000000,104333788.000000,0.000000
314000086.000000,5048.000000,33895.000000,290295.000000,42952.000000,104667035.000000,0.000000
315000406.000000,5045.000000,33902.000000,290465.000000,42976.000000,105000476.000000,0.000000
316000246.000000,5044.000000,33904.000000,290312.000000,42968.000000,105333756.000000,0.000000
317000086.000000,5044.000000,33888.000000,290312.000000,42968.000000,105667036.000000,0.000000
318000598.000000,5049.000000,33912.000000,290519.000000,42984.000000,106000539.000000,0.000000
319000150.000000,5044.000000,33891.000000,290241.000000,42944.000000,106333724.000000,0.000000
320000086.000000,5045.000000,33910.000000,290335.000000,42976.000000,106667035.000000,0.000000
321000027.000000,5046.000000,33898.000000,290337.000000,42976.000000,107000348.000000,0.000000
322000342.000000,5046.000000,33899.000000,290471.000000,42968.000000,107333787.000000,0.000000
323000036.000000,5046.000000,33906.000000,290273.000000,42959.000000,107667019.000000,0.000000
