Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
44002623.000000,155.000000,389.000000,354353.000000,546.000000,15717040.000000,157.000000
45006168.000000,171.000000,396.000000,355229.000000,567.000000,16072836.000000,166.000000
46000923.000000,150.000000,392.000000,350950.000000,543.000000,16424329.000000,151.000000
47013210.000000,149.000000,415.000000,356945.000000,564.000000,16781838.000000,150.000000
48000703.000000,194.000000,410.000000,350035.000000,604.000000,17132477.000000,195.000000
49006333.000000,153.000000,390.000000,358362.000000,542.000000,17491381.000000,151.000000
50000335.000000,131.000000,385.000000,352782.000000,516.000000,17844679.000000,129.000000
51003460.000000,185.000000,415.000000,356172.000000,600.000000,18201451.000000,187.000000
52002279.000000,180.000000,359.000000,354994.000000,537.000000,18556982.000000,177.000000
53009531.000000,190.000000,425.000000,357157.000000,614.000000,18914753.000000,190.000000
54004482.000000,152.000000,407.000000,353344.000000,558.000000,19268655.000000,152.000000
55002811.000000,114.000000,368.000000,354604.000000,482.000000,19623741.000000,116.000000
56003992.000000,146.000000,424.000000,356081.000000,570.000000,19980392.000000,144.000000
57000146.000000,140.000000,417.000000,354016.000000,558.000000,20334966.000000,138.000000
58005831.000000,227.000000,442.000000,350903.000000,669.000000,20686538.000000,228.000000
59001820.000000,225.000000,390.000000,349234.000000,614.000000,21036386.000000,224.000000
60000163.000000,272.000000,418.000000,352399.000000,691.000000,21389476.000000,270.000000
61000572.000000,254.000000,383.000000,351402.000000,637.000000,21741515.000000,254.000000
62001555.000000,292.000000,370.000000,352393.000000,662.000000,22094570.000000,292.000000
63025167.000000,269.000000,426.000000,356761.000000,695.000000,22452026.000000,269.000000
64005063.000000,171.000000,410.000000,344929.000000,581.000000,22797536.000000,170.000000
65002581.000000,198.000000,390.000000,352761.000000,590.000000,23150887.000000,197.000000
66005589.000000,201.000000,403.000000,353624.000000,604.000000,23505115.000000,204.000000
67000039.000000,160.000000,392.000000,353244.000000,552.000000,23858911.000000,158.000000
68010640.000000,217.000000,386.000000,358099.000000,605.000000,24217615.000000,215.000000
69010439.000000,92.000000,419.000000,354014.000000,511.000000,24572140.000000,91.000000
70000633.000000,71.000000,451.000000,350689.000000,425.000000,24923254.000000,72.000000
71016298.000000,107.000000,338.000000,359674.000000,445.000000,25283373.000000,104.000000
72004187.000000,70.000000,332.000000,353476.000000,402.000000,25637251.000000,68.000000
73007746.000000,107.000000,484.000000,356537.000000,530.000000,25994318.000000,102.000000
74022894.000000,71.000000,387.000000,359489.000000,458.000000,26354265.000000,70.000000
75015666.000000,104.000000,348.000000,351610.000000,445.000000,26706320.000000,104.000000
76036623.000000,70.000000,414.000000,364201.000000,435.000000,27070956.000000,70.000000
77004870.000000,173.000000,371.000000,344951.000000,543.000000,27416450.000000,171.000000
78003053.000000,174.000000,381.000000,354699.000000,554.000000,27771703.000000,176.000000
79003773.000000,140.000000,403.000000,356067.000000,543.000000,28128313.000000,140.000000
80002040.000000,155.000000,417.000000,354191.000000,572.000000,28483076.000000,154.000000
81003822.000000,164.000000,406.000000,356002.000000,569.000000,28839647.000000,162.000000
82001267.000000,208.000000,410.000000,353665.000000,618.000000,29193930.000000,206.000000
83006517.000000,175.000000,407.000000,357070.000000,582.000000,29551582.000000,178.000000
84006406.000000,104.000000,395.000000,355231.000000,498.000000,29907311.000000,103.000000
85001242.000000,142.000000,362.000000,353003.000000,504.000000,30260818.000000,140.000000
86001399.000000,137.000000,412.000000,355931.000000,549.000000,30617298.000000,136.000000
87001231.000000,268.000000,403.000000,354017.000000,673.000000,30971988.000000,265.000000
88001821.000000,238.000000,449.000000,351603.000000,687.000000,31324278.000000,236.000000
89000593.000000,117.000000,386.000000,352033.000000,502.000000,31676813.000000,118.000000
90002055.000000,101.000000,355.000000,349964.000000,456.000000,32027233.000000,97.000000
91006399.000000,201.000000,393.000000,353967.000000,594.000000,32381794.000000,200.000000
92010662.000000,118.000000,414.000000,351129.000000,532.000000,32733455.000000,117.000000
93005949.000000,180.000000,376.000000,350407.000000,556.000000,33084418.000000,179.000000
94006552.000000,127.000000,384.000000,353249.000000,513.000000,33438180.000000,126.000000
95010168.000000,121.000000,354.000000,352479.000000,476.000000,33791135.000000,122.000000
96000786.000000,160.000000,395.000000,348011.000000,555.000000,34139701.000000,160.000000
97000377.000000,234.000000,395.000000,350325.000000,630.000000,34490656.000000,234.000000
98001128.000000,232.000000,392.000000,351915.000000,622.000000,34843193.000000,229.000000
99000862.000000,215.000000,405.000000,351087.000000,620.000000,35194900.000000,217.000000
100000567.000000,254.000000,448.000000,353612.000000,702.000000,35549214.000000,253.000000
101001269.000000,223.000000,395.000000,354280.000000,619.000000,35904113.000000,223.000000
102008221.000000,236.000000,390.000000,354108.000000,627.000000,36258848.000000,235.000000
103005868.000000,196.000000,381.000000,345204.000000,577.000000,36604629.000000,198.000000
104000058.000000,213.000000,357.000000,349728.000000,569.000000,36954926.000000,213.000000
105000530.000000,338.000000,386.000000,353089.000000,724.000000,37308739.000000,335.000000
106002005.000000,286.000000,414.000000,352413.000000,700.000000,37661852.000000,288.000000
107000854.000000,218.000000,396.000000,350337.000000,615.000000,38012804.000000,216.000000
108000977.000000,174.000000,383.000000,351276.000000,557.000000,38364637.000000,177.000000
109027227.000000,276.000000,424.000000,360672.000000,700.000000,38726009.000000,275.000000
110000920.000000,193.000000,377.000000,341280.000000,570.000000,39067859.000000,192.000000
111002856.000000,262.000000,399.000000,350577.000000,661.000000,39419097.000000,263.000000
112009162.000000,104.000000,400.000000,353874.000000,504.000000,39773475.000000,105.000000
113005012.000000,112.000000,378.000000,349246.000000,490.000000,40123211.000000,110.000000
114003400.000000,208.000000,344.000000,351749.000000,553.000000,40475513.000000,207.000000
115012318.000000,166.000000,396.000000,357153.000000,563.000000,40833229.000000,170.000000
116003349.000000,279.000000,372.000000,345196.000000,651.000000,41179076.000000,275.000000
117001206.000000,238.000000,405.000000,351027.000000,643.000000,41530746.000000,238.000000
118006492.000000,335.000000,378.000000,354529.000000,714.000000,41885989.000000,335.000000
119006421.000000,281.000000,418.000000,352713.000000,700.000000,42239402.000000,280.000000
120001378.000000,333.000000,390.000000,350507.000000,722.000000,42590631.000000,333.000000
121000557.000000,343.000000,437.000000,349982.000000,779.000000,42941392.000000,339.000000
122009376.000000,148.000000,422.000000,352795.000000,570.000000,43294757.000000,147.000000
123019218.000000,119.000000,378.000000,355770.000000,497.000000,43651024.000000,118.000000
124001234.000000,161.000000,368.000000,343485.000000,530.000000,43995039.000000,158.000000
125010360.000000,147.000000,406.000000,353513.000000,552.000000,44349104.000000,145.000000
126002358.000000,149.000000,360.000000,349014.000000,509.000000,44698627.000000,149.000000
127001437.000000,269.000000,414.000000,350879.000000,684.000000,45050190.000000,269.000000
128004188.000000,173.000000,374.000000,351448.000000,548.000000,45402186.000000,171.000000
129001984.000000,115.000000,448.000000,347770.000000,508.000000,45750464.000000,116.000000
130004352.000000,188.000000,352.000000,350764.000000,541.000000,46101769.000000,189.000000
131006008.000000,232.000000,398.000000,354317.000000,630.000000,46456716.000000,232.000000
132001504.000000,237.000000,416.000000,346379.000000,653.000000,46803748.000000,237.000000
133018184.000000,190.000000,414.000000,358058.000000,604.000000,47162410.000000,190.000000
134006632.000000,171.000000,376.000000,349635.000000,548.000000,47512593.000000,170.000000
135004396.000000,240.000000,371.000000,352756.000000,613.000000,47865962.000000,237.000000
136007922.000000,169.000000,459.000000,349047.000000,628.000000,48215637.000000,169.000000
137024473.000000,98.000000,413.000000,355848.000000,510.000000,48571995.000000,94.000000
138027032.000000,102.000000,395.000000,352910.000000,497.000000,48925402.000000,102.000000
139007863.000000,99.000000,374.000000,343171.000000,475.000000,49269048.000000,95.000000
140004972.000000,93.000000,373.000000,352263.000000,469.000000,49621780.000000,92.000000
141006714.000000,111.000000,378.000000,347134.000000,489.000000,49969403.000000,108.000000
142000269.000000,129.000000,361.000000,349387.000000,490.000000,50319280.000000,123.000000
143005382.000000,303.000000,376.000000,352754.000000,679.000000,50672713.000000,304.000000
144004734.000000,220.000000,397.000000,352218.000000,617.000000,51025548.000000,222.000000
145000247.000000,240.000000,419.000000,350686.000000,659.000000,51376893.000000,236.000000
146001426.000000,185.000000,378.000000,351658.000000,563.000000,51729114.000000,187.000000
147001260.000000,196.000000,403.000000,349407.000000,598.000000,52079119.000000,194.000000
148000883.000000,120.000000,384.000000,348873.000000,504.000000,52428496.000000,121.000000
149004814.000000,154.000000,426.000000,350903.000000,543.000000,52779942.000000,153.000000
150005410.000000,132.000000,367.000000,351022.000000,500.000000,53131464.000000,131.000000
151003275.000000,121.000000,388.000000,350517.000000,478.000000,53482459.000000,122.000000
152008542.000000,220.000000,423.000000,355569.000000,643.000000,53838671.000000,223.000000
153004425.000000,222.000000,391.000000,351542.000000,614.000000,54190827.000000,221.000000
154001288.000000,174.000000,403.000000,351756.000000,577.000000,54543160.000000,172.000000
155001486.000000,246.000000,380.000000,350941.000000,627.000000,54894728.000000,243.000000
156001201.000000,186.000000,402.000000,353230.000000,588.000000,55248546.000000,186.000000
157003393.000000,199.000000,443.000000,350780.000000,594.000000,55599920.000000,201.000000
158001155.000000,404.000000,423.000000,350077.000000,828.000000,55950825.000000,401.000000
159002652.000000,309.000000,437.000000,352249.000000,745.000000,56303819.000000,305.000000
160006737.000000,149.000000,413.000000,352125.000000,559.000000,56656503.000000,148.000000
161008185.000000,191.000000,405.000000,352927.000000,596.000000,57010026.000000,192.000000
162012336.000000,127.000000,721.000000,352691.000000,507.000000,57363224.000000,125.000000
163010579.000000,99.000000,345.000000,346375.000000,442.000000,57710041.000000,101.000000
164001289.000000,117.000000,353.000000,339569.000000,469.000000,58050079.000000,116.000000
165000195.000000,151.000000,345.000000,345190.000000,495.000000,58395764.000000,147.000000
166000464.000000,145.000000,368.000000,350818.000000,513.000000,58747095.000000,144.000000
167000168.000000,178.000000,400.000000,347419.000000,578.000000,59095092.000000,177.000000
168002116.000000,91.000000,394.000000,348912.000000,485.000000,59444489.000000,94.000000
169016279.000000,122.000000,383.000000,354574.000000,503.000000,59799566.000000,122.000000
170004326.000000,75.000000,366.000000,337485.000000,441.000000,60137492.000000,73.000000
171029052.000000,184.000000,448.000000,357985.000000,512.000000,60495989.000000,182.000000
172004305.000000,169.000000,370.000000,342356.000000,540.000000,60838885.000000,170.000000
173002039.000000,100.000000,370.000000,351887.000000,470.000000,61191242.000000,101.000000
174002941.000000,145.000000,350.000000,348415.000000,496.000000,61540153.000000,142.000000
175002775.000000,183.000000,358.000000,351896.000000,542.000000,61892591.000000,182.000000
176001863.000000,240.000000,441.000000,352389.000000,642.000000,62245622.000000,238.000000
177004029.000000,198.000000,434.000000,351099.000000,633.000000,62597354.000000,200.000000
178011232.000000,146.000000,424.000000,351572.000000,572.000000,62949498.000000,145.000000
179009430.000000,170.000000,414.000000,349356.000000,582.000000,63299436.000000,167.000000
180006662.000000,86.000000,542.000000,348144.000000,483.000000,63648063.000000,83.000000
181010372.000000,113.000000,349.000000,351879.000000,462.000000,64000404.000000,112.000000
182019393.000000,109.000000,375.000000,357210.000000,485.000000,64358099.000000,108.000000
183007452.000000,89.000000,538.000000,349934.000000,456.000000,64708489.000000,87.000000
184005947.000000,185.000000,392.000000,348952.000000,578.000000,65058019.000000,180.000000
185004432.000000,159.000000,348.000000,347290.000000,507.000000,65405816.000000,160.000000
186018424.000000,189.000000,414.000000,352962.000000,602.000000,65759380.000000,188.000000
187002147.000000,172.000000,379.000000,345439.000000,550.000000,66105369.000000,173.000000
188007122.000000,117.000000,394.000000,354176.000000,510.000000,66460055.000000,119.000000
189002287.000000,239.000000,662.000000,350325.000000,613.000000,66810993.000000,237.000000
190000879.000000,154.000000,422.000000,353061.000000,576.000000,67164630.000000,154.000000
191015693.000000,151.000000,410.000000,356009.000000,560.000000,67521199.000000,151.000000
192009268.000000,130.000000,395.000000,349554.000000,526.000000,67871279.000000,131.000000
193003233.000000,174.000000,395.000000,350050.000000,567.000000,68221896.000000,172.000000
194010399.000000,152.000000,462.000000,353278.000000,612.000000,68575786.000000,157.000000
195000790.000000,134.000000,382.000000,345536.000000,516.000000,68921838.000000,130.000000
196021972.000000,83.000000,415.000000,359180.000000,498.000000,69281516.000000,85.000000
197001711.000000,97.000000,375.000000,344318.000000,473.000000,69626307.000000,96.000000
198009391.000000,92.000000,385.000000,353308.000000,452.000000,69980067.000000,90.000000
199003045.000000,212.000000,400.000000,347992.000000,611.000000,70328670.000000,212.000000
200003562.000000,106.000000,405.000000,351778.000000,511.000000,70680959.000000,108.000000
201002855.000000,104.000000,361.000000,353217.000000,465.000000,71034641.000000,101.000000
202004253.000000,157.000000,349.000000,354012.000000,506.000000,71389159.000000,158.000000
203002136.000000,185.000000,414.000000,349971.000000,599.000000,71739729.000000,187.000000
204003617.000000,204.000000,416.000000,350473.000000,620.000000,72090822.000000,201.000000
205006110.000000,176.000000,420.000000,354982.000000,597.000000,72446401.000000,175.000000
206430562.000000,277.000000,114737.000000,338487.000000,115019.000000,72899907.000000,288.000000
207002147.000000,2756.000000,159718.000000,116260.000000,163439.000000,73179606.000000,2729.000000
208000002.000000,57591.000000,15396.000000,181350.000000,183805.000000,73544761.000000,57459.000000
209003027.000000,57115.000000,15482.000000,187094.000000,183483.000000,73915338.000000,57019.000000
210000008.000000,40784.000000,67037.000000,183287.000000,187300.000000,74285925.000000,40710.000000
211000003.000000,56793.000000,16511.000000,191642.000000,183346.000000,74660913.000000,56642.000000
212000029.000000,40787.000000,68559.000000,192630.000000,186306.000000,75039849.000000,40664.000000
213000019.000000,55199.000000,20210.000000,206569.000000,181853.000000,75428271.000000,55066.000000
214000008.000000,49922.000000,31185.000000,211503.000000,169827.000000,75809601.000000,49775.000000
215003191.000000,34960.000000,77789.000000,215461.000000,176909.000000,76201971.000000,34817.000000
216001628.000000,48579.000000,29745.000000,233465.000000,168677.000000,76604113.000000,48394.000000
217000020.000000,49969.000000,30460.000000,229091.000000,173368.000000,77006572.000000,49784.000000
218000006.000000,36103.000000,78140.000000,217965.000000,180588.000000,77405125.000000,35995.000000
219000007.000000,50787.000000,30562.000000,228149.000000,176414.000000,77809688.000000,50642.000000
220000738.000000,40940.000000,63683.000000,229834.000000,179666.000000,78219188.000000,40809.000000
221000015.000000,46220.000000,45977.000000,236890.000000,176536.000000,78632614.000000,46075.000000
222000047.000000,48926.000000,31797.000000,243309.000000,171515.000000,79047438.000000,48771.000000
223000006.000000,36913.000000,80622.000000,227580.000000,183585.000000,79458603.000000,36798.000000
224003677.000000,50409.000000,32579.000000,246312.000000,176824.000000,79881739.000000,50272.000000
225000574.000000,51819.000000,31389.000000,247900.000000,178231.000000,80307870.000000,51665.000000
226004060.000000,39444.000000,79873.000000,229470.000000,186662.000000,80724002.000000,39309.000000
227000020.000000,51828.000000,32287.000000,249302.000000,176108.000000,81149412.000000,51655.000000
228000007.000000,51758.000000,31476.000000,257699.000000,177908.000000,81585019.000000,51620.000000
229000001.000000,37815.000000,83478.000000,235495.000000,184032.000000,82004546.000000,37671.000000
230000038.000000,48918.000000,35129.000000,266189.000000,169944.000000,82440679.000000,48721.000000
231000001.000000,49495.000000,36619.000000,260576.000000,171293.000000,82872548.000000,49302.000000
232000049.000000,37701.000000,81759.000000,234805.000000,182847.000000,83290200.000000,37542.000000
233000008.000000,49163.000000,38675.000000,259736.000000,172947.000000,83722883.000000,48986.000000
234001632.000000,48731.000000,35155.000000,261836.000000,171165.000000,84155884.000000,48563.000000
235000027.000000,37751.000000,84579.000000,239862.000000,183506.000000,84579252.000000,37607.000000
236000019.000000,49544.000000,38373.000000,262210.000000,171695.000000,85013157.000000,49319.000000
237000002.000000,50697.000000,32712.000000,260729.000000,171880.000000,85445766.000000,50511.000000
238003054.000000,38599.000000,80914.000000,237471.000000,184951.000000,85868188.000000,38420.000000
239000015.000000,50032.000000,31890.000000,257367.000000,174962.000000,86300517.000000,49798.000000
240009396.000000,45759.000000,53427.000000,252965.000000,179917.000000,86733399.000000,45598.000000
241000001.000000,41763.000000,58670.000000,246454.000000,173647.000000,87153500.000000,41570.000000
242000013.000000,49800.000000,31619.000000,264880.000000,171472.000000,87589852.000000,49564.000000
243004491.000000,39216.000000,79152.000000,243088.000000,183444.000000,88016384.000000,39070.000000
244000406.000000,49483.000000,37049.000000,257659.000000,176599.000000,88450642.000000,49204.000000
245000001.000000,50728.000000,33126.000000,259197.000000,177280.000000,88887119.000000,50564.000000
246002037.000000,40683.000000,83455.000000,236065.000000,188641.000000,89311825.000000,40539.000000
247000003.000000,51926.000000,32144.000000,267183.000000,175124.000000,89754132.000000,51802.000000
248000109.000000,51237.000000,33326.000000,266380.000000,177633.000000,90198145.000000,51099.000000
249000014.000000,39718.000000,87297.000000,250683.000000,186002.000000,90634830.000000,39568.000000
250000004.000000,49825.000000,35143.000000,267859.000000,176117.000000,91078806.000000,49658.000000
251000011.000000,50288.000000,40833.000000,279097.000000,171584.000000,91529487.000000,50068.000000
252000009.000000,40226.000000,85723.000000,250594.000000,186393.000000,91966474.000000,40052.000000
253002522.000000,49595.000000,38255.000000,275339.000000,174421.000000,92416234.000000,49395.000000
254000031.000000,50155.000000,39078.000000,270268.000000,177194.000000,92863696.000000,49975.000000
255000263.000000,40268.000000,87742.000000,245186.000000,190078.000000,93298960.000000,40127.000000
256000005.000000,49277.000000,39933.000000,268963.000000,176781.000000,93744704.000000,49054.000000
257000039.000000,50314.000000,38718.000000,276072.000000,176588.000000,94197364.000000,50169.000000
258000012.000000,40858.000000,88570.000000,248357.000000,190582.000000,94636303.000000,40733.000000
259000013.000000,50728.000000,38557.000000,275470.000000,177989.000000,95089762.000000,50589.000000
260002982.000000,51720.000000,38271.000000,280483.000000,179248.000000,95549493.000000,51552.000000
261000005.000000,42211.000000,82243.000000,246087.000000,190811.000000,95986391.000000,42051.000000
262001118.000000,50184.000000,44673.000000,273916.000000,180387.000000,96440694.000000,50041.000000
263000018.000000,50235.000000,39156.000000,285938.000000,174534.000000,96901166.000000,50067.000000
264000494.000000,43520.000000,63158.000000,267357.000000,179733.000000,97348256.000000,43408.000000
265000003.000000,47422.000000,65672.000000,270631.000000,185096.000000,97803983.000000,47192.000000
266000017.000000,50613.000000,42723.000000,277700.000000,178207.000000,98259890.000000,50385.000000
267000371.000000,49469.000000,44829.000000,278799.000000,178118.000000,98716807.000000,49287.000000
268003362.000000,42344.000000,80861.000000,263453.000000,185072.000000,99165332.000000,42151.000000
269000364.000000,49335.000000,40905.000000,282798.000000,175621.000000,99623751.000000,49153.000000
270000006.000000,49721.000000,39936.000000,291040.000000,173458.000000,100088249.000000,49554.000000
271000016.000000,41965.000000,87069.000000,253501.000000,190467.000000,100532217.000000,41792.000000
272000017.000000,50321.000000,39666.000000,283733.000000,175303.000000,100991253.000000,50128.000000
273004461.000000,50431.000000,36998.000000,294634.000000,171474.000000,101457361.000000,50303.000000
274000015.000000,43514.000000,87317.000000,251066.000000,193240.000000,101901667.000000,43365.000000
275000013.000000,50984.000000,38410.000000,287675.000000,175262.000000,102364604.000000,50834.000000
276000002.000000,50840.000000,37402.000000,290326.000000,174351.000000,102829281.000000,50679.000000
277000011.000000,43641.000000,87376.000000,253280.000000,192250.000000,103274811.000000,43460.000000
278002694.000000,49852.000000,39202.000000,293118.000000,171897.000000,103739826.000000,49700.000000
279004859.000000,49377.000000,40261.000000,295569.000000,171849.000000,104207244.000000,49222.000000
280000030.000000,42886.000000,87906.000000,254756.000000,190534.000000,104652534.000000,42696.000000
281000003.000000,50283.000000,39647.000000,292845.000000,174095.000000,105119474.000000,50084.000000
282000055.000000,49860.000000,39330.000000,289541.000000,173172.000000,105582187.000000,49699.000000
283006043.000000,43778.000000,86239.000000,262434.000000,190352.000000,106034973.000000,43603.000000
284000022.000000,49588.000000,39396.000000,291451.000000,171529.000000,106497953.000000,49387.000000
285000572.000000,51811.000000,41308.000000,286541.000000,180827.000000,106965321.000000,51660.000000
286000417.000000,45052.000000,59135.000000,279281.000000,178565.000000,107423167.000000,44902.000000
287000004.000000,48513.000000,66508.000000,273028.000000,186093.000000,107882288.000000,48299.000000
288002221.000000,50405.000000,40728.000000,289924.000000,175689.000000,108347901.000000,50218.000000
289000013.000000,48372.000000,40484.000000,294140.000000,169947.000000,108811988.000000,48183.000000
290000211.000000,43625.000000,85618.000000,260809.000000,190419.000000,109263216.000000,43461.000000
291000007.000000,49485.000000,40000.000000,291991.000000,172921.000000,109728128.000000,49348.000000
292000701.000000,50157.000000,40732.000000,291972.000000,175425.000000,110195525.000000,50000.000000
293000015.000000,46480.000000,87567.000000,250857.000000,198664.000000,110645046.000000,46282.000000
294001322.000000,51436.000000,39934.000000,290724.000000,176288.000000,111112058.000000,51263.000000
295000021.000000,51366.000000,39385.000000,290984.000000,175398.000000,111578440.000000,51226.000000
296000052.000000,46030.000000,84245.000000,259669.000000,193273.000000,112031382.000000,45871.000000
297005084.000000,51270.000000,39179.000000,294556.000000,176702.000000,112502640.000000,51069.000000
298000011.000000,51539.000000,49237.000000,280328.000000,175210.000000,112958178.000000,51315.000000
299000019.000000,45667.000000,83294.000000,254640.000000,190207.000000,113403025.000000,45462.000000
300003461.000000,50783.000000,39080.000000,292019.000000,173918.000000,113868962.000000,50610.000000
301000021.000000,50585.000000,38559.000000,288814.000000,174256.000000,114332032.000000,50411.000000
302000009.000000,46514.000000,84149.000000,258563.000000,194229.000000,114784824.000000,46268.000000
303000170.000000,50566.000000,38234.000000,290227.000000,175282.000000,115250333.000000,50317.000000
304004232.000000,51077.000000,37248.000000,285906.000000,175983.000000,115712222.000000,50869.000000
305003043.000000,46717.000000,83414.000000,261107.000000,193192.000000,116166521.000000,46543.000000
306000014.000000,51395.000000,43865.000000,292408.000000,173985.000000,116632914.000000,51178.000000
307000014.000000,51545.000000,39972.000000,289873.000000,177448.000000,117100235.000000,51322.000000
308000032.000000,48398.000000,73264.000000,269467.000000,191293.000000,117560995.000000,48208.000000
309003965.000000,52310.000000,51160.000000,284980.000000,182859.000000,118028834.000000,52127.000000
310000050.000000,50234.000000,43300.000000,295906.000000,172919.000000,118497659.000000,50048.000000
311000017.000000,50265.000000,41760.000000,301191.000000,171984.000000,118970834.000000,50084.000000
312000016.000000,46440.000000,83645.000000,266700.000000,190750.000000,119428284.000000,46235.000000
313004411.000000,49965.000000,41991.000000,302983.000000,171881.000000,119903148.000000,49795.000000
314000022.000000,50828.000000,52950.000000,292024.000000,171707.000000,120366879.000000,50571.000000
315002487.000000,47228.000000,88956.000000,261090.000000,194626.000000,120822595.000000,47013.000000
316000002.000000,50375.000000,41849.000000,294889.000000,174710.000000,121292194.000000,50183.000000
317002175.000000,51044.000000,41255.000000,294792.000000,174996.000000,121761982.000000,50860.000000
318000002.000000,47712.000000,83028.000000,258830.000000,195696.000000,122216508.000000,47539.000000
319000029.000000,51138.000000,39996.000000,295546.000000,177044.000000,122689098.000000,50956.000000
320000003.000000,51414.000000,40191.000000,292406.000000,178468.000000,123159972.000000,51240.000000
321002241.000000,48020.000000,80847.000000,267590.000000,194102.000000,123621664.000000,47848.000000
322000688.000000,50878.000000,40542.000000,294189.000000,172698.000000,124088551.000000,50684.000000
323003612.000000,50585.000000,39652.000000,298838.000000,174165.000000,124561554.000000,50399.000000
324000003.000000,47380.000000,70988.000000,270949.000000,187576.000000,125020079.000000,47203.000000
325000001.000000,51121.000000,50716.000000,288424.000000,177783.000000,125486286.000000,50892.000000
326000127.000000,50304.000000,40375.000000,295448.000000,171848.000000,125953582.000000,50081.000000
327005530.000000,49079.000000,49570.000000,295383.000000,177200.000000,126426165.000000,48928.000000
328002866.000000,49707.000000,71307.000000,273794.000000,188867.000000,126888826.000000,49473.000000
329000003.000000,50586.000000,38792.000000,300081.000000,172828.000000,127361735.000000,50388.000000
330003655.000000,50440.000000,39276.000000,304689.000000,174204.000000,127840628.000000,50265.000000
331000026.000000,48704.000000,81728.000000,264098.000000,195451.000000,128300177.000000,48492.000000
332000573.000000,52487.000000,39823.000000,298340.000000,179187.000000,128777704.000000,52331.000000
333000019.000000,52830.000000,39953.000000,303018.000000,177647.000000,129258369.000000,52671.000000
334004901.000000,49896.000000,80881.000000,274080.000000,195773.000000,129728222.000000,49731.000000
