Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
49000268.000000,7815.000000,260242.000000,312569.000000,20840.000000,16334132.000000,0.000000
50000204.000000,7812.000000,260155.000000,312480.000000,20832.000000,16667444.000000,0.000000
51000092.000000,7557.000000,279629.000000,309660.000000,23770.000000,17000874.000000,0.000000
52000016.000000,7606.000000,274504.000000,308973.000000,24336.000000,17334183.000000,0.000000
53000246.000000,7486.000000,283690.000000,308368.000000,25041.000000,17667592.000000,0.000000
54000668.000000,7502.000000,280447.000000,308649.000000,24825.000000,18001066.000000,0.000000
55000220.000000,7498.000000,281235.000000,308280.000000,24904.000000,18334250.000000,0.000000
56000540.000000,7478.000000,284004.000000,308404.000000,25036.000000,18667690.000000,0.000000
57000668.000000,7524.000000,278606.000000,308662.000000,24714.000000,19001066.000000,0.000000
58000028.000000,7490.000000,282017.000000,308138.000000,24982.000000,19334186.000000,0.000000
59000534.000000,7489.000000,282223.000000,308591.000000,24911.000000,19667688.000000,0.000000
60000284.000000,7484.000000,282195.000000,308296.000000,24954.000000,20000938.000000,0.000000
61000112.000000,7499.000000,282153.000000,308295.000000,24982.000000,20334215.000000,0.000000
62000054.000000,7490.000000,282393.000000,308414.000000,24899.000000,20667528.000000,0.000000
63000188.000000,7497.000000,282148.000000,308456.000000,24922.000000,21000906.000000,0.000000
64000028.000000,7480.000000,282591.000000,308261.000000,25019.000000,21334186.000000,0.000000
65000054.000000,7507.000000,280402.000000,308514.000000,24828.000000,21667528.000000,0.000000
66000380.000000,7502.000000,281675.000000,308523.000000,24919.000000,22000970.000000,0.000000
67000028.000000,7485.000000,282547.000000,308274.000000,24942.000000,22334186.000000,0.000000
68000732.000000,7522.000000,279307.000000,308790.000000,24778.000000,22667754.000000,0.000000
69000284.000000,7492.000000,282018.000000,308202.000000,24982.000000,23000938.000000,0.000000
70000112.000000,7478.000000,283146.000000,308338.000000,24939.000000,23334215.000000,0.000000
71000048.000000,7490.000000,281797.000000,308372.000000,24939.000000,23667526.000000,0.000000
72000188.000000,7494.000000,282248.000000,308396.000000,24984.000000,24000906.000000,0.000000
73000028.000000,7494.000000,281780.000000,308410.000000,24870.000000,24334186.000000,0.000000
74000732.000000,7501.000000,282830.000000,308606.000000,24962.000000,24667754.000000,0.000000
75000041.000000,7479.000000,282912.000000,308058.000000,25040.000000,25000852.000000,0.000000
76000220.000000,7501.000000,280210.000000,308593.000000,24805.000000,25334250.000000,0.000000
77000348.000000,7506.000000,281509.000000,308449.000000,24927.000000,25667626.000000,0.000000
78000080.000000,7488.000000,282308.000000,308340.000000,24904.000000,26000870.000000,0.000000
79000016.000000,7511.000000,279731.000000,308510.000000,24802.000000,26334182.000000,0.000000
80000732.000000,7503.000000,281709.000000,308576.000000,24996.000000,26667754.000000,0.000000
81000080.000000,7474.000000,283009.000000,308193.000000,24923.000000,27000870.000000,0.000000
82000214.000000,7486.000000,282265.000000,308434.000000,24944.000000,27334248.000000,0.000000
83000060.000000,7492.000000,282118.000000,308292.000000,24990.000000,27667530.000000,0.000000
84000668.000000,7507.000000,281502.000000,308676.000000,24860.000000,28001066.000000,0.000000
85000112.000000,7489.000000,282755.000000,308182.000000,24967.000000,28334215.000000,0.000000
86000537.000000,7475.000000,283522.000000,308416.000000,25057.000000,28667688.000000,0.000000
87000476.000000,7512.000000,279844.000000,308530.000000,24784.000000,29001002.000000,0.000000
88000028.000000,7500.000000,281259.000000,308274.000000,24910.000000,29334186.000000,0.000000
89000048.000000,7493.000000,281914.000000,308429.000000,24911.000000,29667526.000000,0.000000
90000476.000000,7513.000000,280137.000000,308664.000000,24812.000000,30001002.000000,0.000000
91000316.000000,7490.000000,281983.000000,308281.000000,24999.000000,30334282.000000,0.000000
92000144.000000,7484.000000,283069.000000,308342.000000,24934.000000,30667558.000000,0.000000
93000001.000000,7489.000000,282050.000000,308363.000000,24922.000000,31000843.000000,0.000000
94000208.000000,7488.000000,282256.000000,308392.000000,25012.000000,31334247.000000,0.000000
95000144.000000,7505.000000,281420.000000,308477.000000,24835.000000,31667559.000000,0.000000
96000092.000000,7490.000000,282867.000000,308335.000000,24980.000000,32000874.000000,0.000000
97000220.000000,7478.000000,283139.000000,308346.000000,25030.000000,32334250.000000,0.000000
98000048.000000,7516.000000,279095.000000,308533.000000,24742.000000,32667525.000000,0.000000
99000374.000000,7500.000000,282696.000000,308443.000000,25000.000000,33000968.000000,0.000000
100000220.000000,7482.000000,281525.000000,308392.000000,24890.000000,33334250.000000,0.000000
101000022.000000,7479.000000,284559.000000,308493.000000,24904.000000,33667647.000000,4.000000
102000003.000000,7505.000000,282619.000000,308500.000000,24822.000000,34000969.000000,0.000000
103000266.000000,7498.000000,279345.000000,308696.000000,24730.000000,34334395.000000,0.000000
104000598.000000,7474.000000,281384.000000,308492.000000,24952.000000,34667839.000000,0.000000
105000138.000000,7493.000000,279433.000000,308429.000000,24751.000000,35001019.000000,0.000000
106000374.000000,7482.000000,280390.000000,308534.000000,24878.000000,35334431.000000,0.000000
107000598.000000,7503.000000,279461.000000,308638.000000,24770.000000,35667839.000000,0.000000
108000042.000000,7477.000000,280107.000000,308309.000000,24838.000000,36000986.000000,0.000000
109000470.000000,7500.000000,279706.000000,308660.000000,24817.000000,36334463.000000,0.000000
110000118.000000,7483.000000,280068.000000,308420.000000,24796.000000,36667679.000000,0.000000
111000234.000000,7505.000000,279965.000000,308542.000000,24830.000000,37001051.000000,0.000000
112000086.000000,7474.000000,279751.000000,308493.000000,24791.000000,37334335.000000,0.000000
113000406.000000,7498.000000,280329.000000,308581.000000,24859.000000,37667775.000000,0.000000
114000726.000000,7499.000000,279447.000000,308688.000000,24752.000000,38001215.000000,0.000000
115000041.000000,7473.000000,281212.000000,308169.000000,24930.000000,38334314.000000,0.000000
116000406.000000,7504.000000,278585.000000,308760.000000,24701.000000,38667775.000000,0.000000
117000726.000000,7469.000000,281884.000000,308466.000000,24974.000000,39001215.000000,0.000000
118000470.000000,7502.000000,279136.000000,308503.000000,24745.000000,39334463.000000,0.000000
119000106.000000,7479.000000,280513.000000,308355.000000,24858.000000,39667676.000000,0.000000
120000003.000000,7495.000000,279871.000000,308487.000000,24806.000000,40000969.000000,0.000000
121000758.000000,7487.000000,280043.000000,308769.000000,24821.000000,40334559.000000,0.000000
122000202.000000,7496.000000,279337.000000,308345.000000,24803.000000,40667707.000000,0.000000
123000822.000000,7488.000000,280132.000000,308740.000000,24800.000000,41001247.000000,0.000000
124000470.000000,7494.000000,280104.000000,308375.000000,24841.000000,41334463.000000,0.000000
125000598.000000,7494.000000,279592.000000,308605.000000,24771.000000,41667839.000000,0.000000
126000138.000000,7483.000000,279899.000000,308324.000000,24857.000000,42001020.000000,0.000000
127000566.000000,7503.000000,279324.000000,308742.000000,24733.000000,42334495.000000,0.000000
128000112.000000,7461.000000,281859.000000,308202.000000,24980.000000,42667677.000000,0.000000
129000246.000000,7507.000000,279190.000000,308640.000000,24738.000000,43001055.000000,0.000000
130000278.000000,7471.000000,280882.000000,308451.000000,24893.000000,43334399.000000,0.000000
131000016.000000,7495.000000,279979.000000,308446.000000,24800.000000,43667645.000000,0.000000
132000003.000000,7490.000000,279484.000000,308528.000000,24796.000000,44000969.000000,0.000000
133000662.000000,7501.000000,279948.000000,308719.000000,24839.000000,44334527.000000,0.000000
134000022.000000,7477.000000,279931.000000,308334.000000,24786.000000,44667647.000000,0.000000
135000048.000000,7503.000000,280073.000000,308513.000000,24829.000000,45000989.000000,0.000000
136000278.000000,7486.000000,279792.000000,308618.000000,24792.000000,45334399.000000,0.000000
137000886.000000,7493.000000,280111.000000,308662.000000,24874.000000,45667935.000000,0.000000
138000138.000000,7492.000000,279437.000000,308358.000000,24726.000000,46001019.000000,0.000000
139000650.000000,7473.000000,281713.000000,308520.000000,24983.000000,46334522.000000,0.000000
140000406.000000,7500.000000,279291.000000,308523.000000,24730.000000,46667775.000000,0.000000
141000822.000000,7481.000000,280373.000000,308587.000000,24885.000000,47001247.000000,0.000000
142000041.000000,7497.000000,279739.000000,308292.000000,24775.000000,47334314.000000,0.000000
143000022.000000,7477.000000,279910.000000,308514.000000,24819.000000,47667647.000000,0.000000
144000534.000000,7503.000000,279816.000000,308681.000000,24823.000000,48001151.000000,0.000000
145000566.000000,7486.000000,279877.000000,308540.000000,24804.000000,48334495.000000,0.000000
146000022.000000,7496.000000,279799.000000,308345.000000,24807.000000,48667647.000000,0.000000
147000138.000000,7480.000000,279922.000000,308568.000000,24804.000000,49001019.000000,0.000000
148000086.000000,7494.000000,280394.000000,308455.000000,24861.000000,49334335.000000,0.000000
149000010.000000,7500.000000,279253.000000,308574.000000,24734.000000,49667643.000000,0.000000
150000054.000000,7471.000000,281450.000000,308389.000000,24959.000000,50000991.000000,0.000000
151000041.000000,7508.000000,278712.000000,308620.000000,24703.000000,50334314.000000,0.000000
152000105.000000,7503.000000,285891.000000,308467.000000,24949.000000,50667730.000000,4.000000
153000029.000000,7597.000000,278853.000000,308824.000000,24484.000000,51001038.000000,0.000000
154000157.000000,7585.000000,279845.000000,308844.000000,24532.000000,51334414.000000,0.000000
155000873.000000,7596.000000,279352.000000,309067.000000,24505.000000,51667986.000000,0.000000
156000233.000000,7582.000000,279109.000000,308621.000000,24499.000000,52001106.000000,0.000000
157000169.000000,7584.000000,279940.000000,308775.000000,24537.000000,52334418.000000,0.000000
158000093.000000,7593.000000,278975.000000,308798.000000,24511.000000,52667727.000000,0.000000
159000221.000000,7585.000000,280560.000000,308833.000000,24542.000000,53001102.000000,0.000000
160000355.000000,7587.000000,279601.000000,308834.000000,24544.000000,53334480.000000,0.000000
161000093.000000,7594.000000,279132.000000,308743.000000,24504.000000,53667727.000000,0.000000
162000521.000000,7588.000000,278968.000000,308987.000000,24488.000000,54001202.000000,0.000000
163000649.000000,7589.000000,279670.000000,308849.000000,24527.000000,54334578.000000,0.000000
164000381.000000,7595.000000,279387.000000,308733.000000,24510.000000,54667821.000000,0.000000
165000425.000000,7585.000000,279363.000000,308843.000000,24506.000000,55001170.000000,0.000000
166000073.000000,7588.000000,279315.000000,308712.000000,24504.000000,55334386.000000,0.000000
167000489.000000,7589.000000,279703.000000,308956.000000,24516.000000,55667858.000000,0.000000
168000137.000000,7588.000000,279079.000000,308720.000000,24496.000000,56001074.000000,0.000000
169000265.000000,7585.000000,279851.000000,308838.000000,24538.000000,56334450.000000,0.000000
170000393.000000,7592.000000,279290.000000,308859.000000,24517.000000,56667826.000000,0.000000
171000029.000000,7583.000000,280134.000000,308679.000000,24533.000000,57001038.000000,0.000000
172000841.000000,7589.000000,279803.000000,309047.000000,24557.000000,57334642.000000,0.000000
173000573.000000,7594.000000,278751.000000,308777.000000,24467.000000,57667886.000000,0.000000
174000029.000000,7587.000000,279198.000000,308647.000000,24506.000000,58001039.000000,0.000000
175000361.000000,7585.000000,280263.000000,308891.000000,24552.000000,58334482.000000,0.000000
176000009.000000,7593.000000,278597.000000,308751.000000,24465.000000,58667698.000000,0.000000
177000029.000000,7592.000000,279818.000000,308804.000000,24536.000000,59001038.000000,0.000000
178000064.000000,7589.000000,279205.000000,308848.000000,24495.000000,59334381.000000,0.000000
179000093.000000,7585.000000,279293.000000,308831.000000,24514.000000,59667726.000000,0.000000
180000029.000000,7589.000000,279829.000000,308790.000000,24522.000000,60001038.000000,0.000000
181000061.000000,7592.000000,279008.000000,308831.000000,24513.000000,60334382.000000,0.000000
182000681.000000,7585.000000,280474.000000,308988.000000,24552.000000,60667922.000000,0.000000
183000029.000000,7582.000000,279544.000000,308584.000000,24533.000000,61001039.000000,0.000000
184000061.000000,7595.000000,279368.000000,308829.000000,24515.000000,61334383.000000,0.000000
185000001.000000,7587.000000,278893.000000,308833.000000,24478.000000,61667694.000000,0.000000
186000329.000000,7591.000000,279461.000000,308925.000000,24519.000000,62001138.000000,0.000000
187000649.000000,7593.000000,279803.000000,308903.000000,24537.000000,62334578.000000,0.000000
188000189.000000,7590.000000,279125.000000,308694.000000,24486.000000,62667758.000000,0.000000
189000041.000000,7586.000000,279550.000000,308770.000000,24514.000000,63001042.000000,0.000000
190000022.000000,7590.000000,279512.000000,308802.000000,24520.000000,63334364.000000,0.000000
191000105.000000,7586.000000,279320.000000,308858.000000,24508.000000,63667730.000000,0.000000
192000425.000000,7585.000000,279904.000000,308909.000000,24531.000000,64001170.000000,0.000000
193000022.000000,7595.000000,278958.000000,308682.000000,24512.000000,64334364.000000,0.000000
194000002.000000,7579.000000,280444.000000,308792.000000,24539.000000,64667695.000000,0.000000
195000137.000000,7585.000000,279393.000000,308848.000000,24531.000000,65001074.000000,0.000000
196000541.000000,7596.000000,279249.000000,308966.000000,24502.000000,65334542.000000,0.000000
197000001.000000,7591.000000,278922.000000,308666.000000,24486.000000,65667694.000000,0.000000
198000125.000000,7585.000000,279950.000000,308832.000000,24544.000000,66001070.000000,0.000000
199000265.000000,7594.000000,279056.000000,308891.000000,24489.000000,66334450.000000,0.000000
200000297.000000,7590.000000,279647.000000,308814.000000,24530.000000,66667794.000000,0.000000
201000425.000000,7591.000000,279195.000000,308881.000000,24495.000000,67001170.000000,0.000000
202000048.000000,7542.000000,280151.000000,308632.000000,24541.000000,67334343.000000,4.000000
203000080.000000,7557.000000,279185.000000,308913.000000,24430.000000,67667686.000000,0.000000
204000016.000000,7597.000000,277176.000000,309647.000000,23665.000000,68000998.000000,0.000000
205000240.000000,7815.000000,259852.000000,312569.000000,20840.000000,68334407.000000,0.000000
206000176.000000,7812.000000,259749.000000,312480.000000,20832.000000,68667719.000000,0.000000
207000112.000000,7812.000000,259749.000000,312480.000000,20832.000000,69001031.000000,0.000000
208000048.000000,7812.000000,259749.000000,312480.000000,20832.000000,69334343.000000,0.000000
209000041.000000,7815.000000,259823.000000,312487.000000,20839.000000,69667669.000000,0.000000
210000112.000000,7814.000000,259757.000000,312530.000000,20833.000000,70001032.000000,0.000000
211000048.000000,7812.000000,259749.000000,312480.000000,20832.000000,70334344.000000,0.000000
212000956.000000,7814.000000,259869.000000,312793.000000,20842.000000,70667979.000000,0.000000
213000892.000000,7812.000000,259749.000000,312480.000000,20832.000000,71001291.000000,0.000000
214000828.000000,7812.000000,259749.000000,312480.000000,20832.000000,71334603.000000,0.000000
215000764.000000,7812.000000,259749.000000,312480.000000,20832.000000,71667915.000000,0.000000
216000700.000000,7812.000000,259749.000000,312480.000000,20832.000000,72001227.000000,0.000000
217000636.000000,7812.000000,259749.000000,312480.000000,20832.000000,72334539.000000,0.000000
218000572.000000,7812.000000,259749.000000,312480.000000,20832.000000,72667851.000000,0.000000
219000508.000000,7812.000000,259749.000000,312480.000000,20832.000000,73001163.000000,0.000000
220000444.000000,7812.000000,259749.000000,312480.000000,20832.000000,73334475.000000,0.000000
221000380.000000,7812.000000,259749.000000,312480.000000,20832.000000,73667787.000000,0.000000
222000316.000000,7812.000000,259749.000000,312480.000000,20832.000000,74001099.000000,0.000000
223000252.000000,7812.000000,259749.000000,312480.000000,20832.000000,74334411.000000,0.000000
224000188.000000,7812.000000,259749.000000,312480.000000,20832.000000,74667723.000000,0.000000
225000124.000000,7812.000000,259749.000000,312480.000000,20832.000000,75001035.000000,0.000000
226000060.000000,7812.000000,259749.000000,312480.000000,20832.000000,75334347.000000,0.000000
227000080.000000,7814.000000,259843.000000,312501.000000,20838.000000,75667686.000000,0.000000
228000019.000000,7812.000000,259749.000000,312480.000000,20832.000000,76000998.000000,0.000000
229000240.000000,7815.000000,259852.000000,312569.000000,20840.000000,76334407.000000,0.000000
230000176.000000,7812.000000,259749.000000,312480.000000,20832.000000,76667719.000000,0.000000
231000112.000000,7812.000000,259749.000000,312480.000000,20832.000000,77001031.000000,0.000000
232000048.000000,7812.000000,259749.000000,312480.000000,20832.000000,77334343.000000,0.000000
233000041.000000,7815.000000,259823.000000,312487.000000,20839.000000,77667669.000000,0.000000
234000112.000000,7814.000000,259757.000000,312530.000000,20833.000000,78001032.000000,0.000000
235000048.000000,7812.000000,259749.000000,312480.000000,20832.000000,78334344.000000,0.000000
236000956.000000,7814.000000,259869.000000,312793.000000,20842.000000,78667979.000000,0.000000
237000892.000000,7812.000000,259749.000000,312480.000000,20832.000000,79001291.000000,0.000000
238000828.000000,7812.000000,259749.000000,312480.000000,20832.000000,79334603.000000,0.000000
239000764.000000,7812.000000,259749.000000,312480.000000,20832.000000,79667915.000000,0.000000
240000700.000000,7812.000000,259749.000000,312480.000000,20832.000000,80001227.000000,0.000000
241000636.000000,7812.000000,259749.000000,312480.000000,20832.000000,80334539.000000,0.000000
242000572.000000,7812.000000,259749.000000,312480.000000,20832.000000,80667851.000000,0.000000
243000508.000000,7812.000000,259749.000000,312480.000000,20832.000000,81001163.000000,0.000000
244000444.000000,7812.000000,259749.000000,312480.000000,20832.000000,81334475.000000,0.000000
245000380.000000,7812.000000,259749.000000,312480.000000,20832.000000,81667787.000000,0.000000
246000316.000000,7812.000000,259749.000000,312480.000000,20832.000000,82001099.000000,0.000000
247000252.000000,7812.000000,259749.000000,312480.000000,20832.000000,82334411.000000,0.000000
248000188.000000,7812.000000,259749.000000,312480.000000,20832.000000,82667723.000000,0.000000
249000124.000000,7812.000000,259749.000000,312480.000000,20832.000000,83001035.000000,0.000000
250000060.000000,7812.000000,259749.000000,312480.000000,20832.000000,83334347.000000,0.000000
251000083.000000,7814.000000,259843.000000,312501.000000,20838.000000,83667686.000000,0.000000
252000098.000000,7692.000000,265625.000000,311057.000000,22079.000000,84000822.000000,0.000000
253000130.000000,7461.000000,289622.000000,308123.000000,25220.000000,84334165.000000,0.000000
254000174.000000,7527.000000,280487.000000,308527.000000,24821.000000,84667513.000000,0.000000
255000494.000000,7587.000000,275696.000000,308969.000000,24471.000000,85000953.000000,0.000000
256000034.000000,7666.000000,270345.000000,310026.000000,23153.000000,85334132.000000,0.000000
257000258.000000,7815.000000,259852.000000,312569.000000,20840.000000,85667541.000000,0.000000
258000194.000000,7812.000000,259749.000000,312480.000000,20832.000000,86000853.000000,0.000000
259000130.000000,7812.000000,259749.000000,312480.000000,20832.000000,86334165.000000,0.000000
260000066.000000,7812.000000,259749.000000,312480.000000,20832.000000,86667477.000000,0.000000
261000002.000000,7812.000000,259749.000000,312480.000000,20832.000000,87000789.000000,0.000000
262000130.000000,7817.000000,259831.000000,312537.000000,20840.000000,87334166.000000,0.000000
263000066.000000,7812.000000,259749.000000,312480.000000,20832.000000,87667478.000000,0.000000
264000002.000000,7812.000000,259749.000000,312480.000000,20832.000000,88000790.000000,0.000000
265000910.000000,7814.000000,259869.000000,312793.000000,20842.000000,88334425.000000,0.000000
266000846.000000,7812.000000,259749.000000,312480.000000,20832.000000,88667737.000000,0.000000
267000782.000000,7812.000000,259749.000000,312480.000000,20832.000000,89001049.000000,0.000000
268000718.000000,7812.000000,259749.000000,312480.000000,20832.000000,89334361.000000,0.000000
269000654.000000,7812.000000,259749.000000,312480.000000,20832.000000,89667673.000000,0.000000
270000590.000000,7812.000000,259749.000000,312480.000000,20832.000000,90000985.000000,0.000000
271000526.000000,7812.000000,259749.000000,312480.000000,20832.000000,90334297.000000,0.000000
272000462.000000,7812.000000,259749.000000,312480.000000,20832.000000,90667609.000000,0.000000
273000398.000000,7812.000000,259749.000000,312480.000000,20832.000000,91000921.000000,0.000000
274000334.000000,7812.000000,259749.000000,312480.000000,20832.000000,91334233.000000,0.000000
275000270.000000,7812.000000,259749.000000,312480.000000,20832.000000,91667545.000000,0.000000
276000206.000000,7812.000000,259749.000000,312480.000000,20832.000000,92000857.000000,0.000000
277000142.000000,7812.000000,259749.000000,312480.000000,20832.000000,92334169.000000,0.000000
278000078.000000,7812.000000,259749.000000,312480.000000,20832.000000,92667481.000000,0.000000
279000014.000000,7812.000000,259749.000000,312480.000000,20832.000000,93000793.000000,0.000000
280000034.000000,7814.000000,259843.000000,312501.000000,20838.000000,93334132.000000,0.000000
281000258.000000,7815.000000,259852.000000,312569.000000,20840.000000,93667541.000000,0.000000
282000194.000000,7812.000000,259749.000000,312480.000000,20832.000000,94000853.000000,0.000000
283000130.000000,7812.000000,259749.000000,312480.000000,20832.000000,94334165.000000,0.000000
284000066.000000,7812.000000,259749.000000,312480.000000,20832.000000,94667477.000000,0.000000
285000002.000000,7812.000000,259749.000000,312480.000000,20832.000000,95000789.000000,0.000000
286000130.000000,7817.000000,259831.000000,312537.000000,20840.000000,95334166.000000,0.000000
287000066.000000,7812.000000,259749.000000,312480.000000,20832.000000,95667478.000000,0.000000
288000002.000000,7812.000000,259749.000000,312480.000000,20832.000000,96000790.000000,0.000000
289000910.000000,7814.000000,259869.000000,312793.000000,20842.000000,96334425.000000,0.000000
290000846.000000,7812.000000,259749.000000,312480.000000,20832.000000,96667737.000000,0.000000
291000782.000000,7812.000000,259749.000000,312480.000000,20832.000000,97001049.000000,0.000000
292000718.000000,7812.000000,259749.000000,312480.000000,20832.000000,97334361.000000,0.000000
293000654.000000,7812.000000,259749.000000,312480.000000,20832.000000,97667673.000000,0.000000
294000590.000000,7812.000000,259749.000000,312480.000000,20832.000000,98000985.000000,0.000000
295000526.000000,7812.000000,259749.000000,312480.000000,20832.000000,98334297.000000,0.000000
296000462.000000,7812.000000,259749.000000,312480.000000,20832.000000,98667609.000000,0.000000
297000398.000000,7812.000000,259749.000000,312480.000000,20832.000000,99000921.000000,0.000000
298000334.000000,7812.000000,259749.000000,312480.000000,20832.000000,99334233.000000,0.000000
299000270.000000,7812.000000,259749.000000,312480.000000,20832.000000,99667545.000000,0.000000
300000206.000000,7812.000000,259749.000000,312480.000000,20832.000000,100000857.000000,0.000000
301000142.000000,7812.000000,259749.000000,312480.000000,20832.000000,100334169.000000,0.000000
302000078.000000,7812.000000,259749.000000,312480.000000,20832.000000,100667481.000000,0.000000
303000034.000000,7673.000000,265406.000000,310705.000000,22190.000000,101000376.000000,2.000000
304000058.000000,7814.000000,259851.000000,312501.000000,20839.000000,101333716.000000,0.000000
305000001.000000,7813.000000,259757.000000,312483.000000,20833.000000,101667032.000000,0.000000
306000214.000000,7814.000000,259836.000000,312566.000000,20838.000000,102000436.000000,0.000000
307000150.000000,7812.000000,259749.000000,312480.000000,20832.000000,102333748.000000,0.000000
308000086.000000,7812.000000,259749.000000,312480.000000,20832.000000,102667060.000000,0.000000
309000022.000000,7812.000000,259749.000000,312480.000000,20832.000000,103000372.000000,0.000000
310000015.000000,7815.000000,259823.000000,312487.000000,20839.000000,103333698.000000,0.000000
311000086.000000,7814.000000,259757.000000,312530.000000,20833.000000,103667061.000000,0.000000
312000022.000000,7812.000000,259749.000000,312480.000000,20832.000000,104000373.000000,0.000000
313000930.000000,7814.000000,259869.000000,312793.000000,20842.000000,104334008.000000,0.000000
314000866.000000,7812.000000,259749.000000,312480.000000,20832.000000,104667320.000000,0.000000
315000802.000000,7812.000000,259749.000000,312480.000000,20832.000000,105000632.000000,0.000000
316000738.000000,7812.000000,259749.000000,312480.000000,20832.000000,105333944.000000,0.000000
317000674.000000,7812.000000,259749.000000,312480.000000,20832.000000,105667256.000000,0.000000
318000610.000000,7812.000000,259749.000000,312480.000000,20832.000000,106000568.000000,0.000000
319000546.000000,7812.000000,259749.000000,312480.000000,20832.000000,106333880.000000,0.000000
320000482.000000,7812.000000,259749.000000,312480.000000,20832.000000,106667192.000000,0.000000
321000418.000000,7812.000000,259749.000000,312480.000000,20832.000000,107000504.000000,0.000000
322000354.000000,7812.000000,259749.000000,312480.000000,20832.000000,107333816.000000,0.000000
323000290.000000,7812.000000,259749.000000,312480.000000,20832.000000,107667128.000000,0.000000
