Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
39000140.000000,8713.000000,46137.000000,315286.000000,17962.000000,13000756.000000,0.000000
40000037.000000,8715.000000,45701.000000,315424.000000,17870.000000,13334050.000000,0.000000
41000114.000000,8712.000000,45857.000000,315496.000000,17868.000000,13667414.000000,0.000000
42000236.000000,8721.000000,45812.000000,315458.000000,17916.000000,14000788.000000,0.000000
43000076.000000,8719.000000,46223.000000,315265.000000,18015.000000,14334068.000000,0.000000
44000300.000000,8711.000000,45812.000000,315522.000000,17886.000000,14667476.000000,0.000000
45000140.000000,8714.000000,45536.000000,315451.000000,17828.000000,15000755.000000,0.000000
46000037.000000,8723.000000,46164.000000,315340.000000,17955.000000,15334050.000000,0.000000
47000108.000000,8711.000000,45983.000000,315419.000000,17943.000000,15667412.000000,0.000000
48000005.000000,8722.000000,46124.000000,315305.000000,17989.000000,16000706.000000,0.000000
49000076.000000,8711.000000,45712.000000,315493.000000,17870.000000,16334069.000000,0.000000
50000108.000000,8719.000000,45748.000000,315484.000000,17859.000000,16667412.000000,0.000000
51000080.000000,8735.000000,46443.000000,315314.000000,18144.000000,17000870.000000,5.000000
52000016.000000,8709.000000,46225.000000,315299.000000,18014.000000,17334183.000000,0.000000
53000336.000000,8720.000000,45621.000000,315596.000000,17843.000000,17667622.000000,0.000000
54000752.000000,8720.000000,46235.000000,315503.000000,17969.000000,18001094.000000,0.000000
55000304.000000,8710.000000,45930.000000,315258.000000,17926.000000,18334278.000000,0.000000
56000144.000000,8720.000000,45978.000000,315318.000000,17962.000000,18667558.000000,0.000000
57000080.000000,8713.000000,45823.000000,315417.000000,17895.000000,19000870.000000,0.000000
58000067.000000,8723.000000,45706.000000,315468.000000,17856.000000,19334194.000000,0.000000
59000432.000000,8715.000000,45945.000000,315540.000000,17920.000000,19667654.000000,0.000000
60000041.000000,8716.000000,46039.000000,315218.000000,17980.000000,20000852.000000,0.000000
61000406.000000,8714.000000,45887.000000,315563.000000,17897.000000,20334312.000000,0.000000
62000240.000000,8718.000000,45758.000000,315400.000000,17878.000000,20667590.000000,0.000000
63000272.000000,8714.000000,45952.000000,315451.000000,17893.000000,21000934.000000,0.000000
64000400.000000,8717.000000,45849.000000,315437.000000,17939.000000,21334310.000000,0.000000
65000528.000000,8715.000000,46171.000000,315401.000000,17976.000000,21667687.000000,0.000000
66000272.000000,8712.000000,45872.000000,315341.000000,17906.000000,22000934.000000,0.000000
67000016.000000,8721.000000,45488.000000,315426.000000,17822.000000,22334182.000000,0.000000
68000009.000000,8719.000000,46205.000000,315361.000000,17965.000000,22667508.000000,0.000000
69000086.000000,8709.000000,45927.000000,315435.000000,17929.000000,23000872.000000,0.000000
70000304.000000,8724.000000,46152.000000,315410.000000,17996.000000,23334278.000000,0.000000
71000144.000000,8713.000000,45791.000000,315408.000000,17872.000000,23667558.000000,0.000000
72000272.000000,8719.000000,45747.000000,315501.000000,17875.000000,24000934.000000,0.000000
73000016.000000,8706.000000,45848.000000,315363.000000,17886.000000,24334183.000000,0.000000
74000240.000000,8727.000000,46067.000000,315421.000000,17986.000000,24667590.000000,0.000000
75000035.000000,8715.000000,45883.000000,315347.000000,17913.000000,25000850.000000,0.000000
76000400.000000,8716.000000,45550.000000,315623.000000,17837.000000,25334310.000000,0.000000
77000336.000000,8714.000000,46305.000000,315330.000000,17982.000000,25667622.000000,0.000000
78000464.000000,8714.000000,45931.000000,315455.000000,17921.000000,26000998.000000,0.000000
79000400.000000,8726.000000,46002.000000,315338.000000,17974.000000,26334310.000000,0.000000
80000240.000000,8711.000000,45772.000000,315392.000000,17888.000000,26667590.000000,0.000000
81000176.000000,8712.000000,45745.000000,315463.000000,17849.000000,27000902.000000,0.000000
82000208.000000,8717.000000,45966.000000,315421.000000,17923.000000,27334246.000000,0.000000
83000048.000000,8728.000000,46040.000000,315293.000000,17988.000000,27667527.000000,0.000000
84000464.000000,8711.000000,45788.000000,315592.000000,17879.000000,28000998.000000,0.000000
85000016.000000,8713.000000,45757.000000,315304.000000,17881.000000,28334183.000000,0.000000
86000534.000000,8713.000000,46102.000000,315589.000000,17916.000000,28667688.000000,0.000000
87000368.000000,8722.000000,45802.000000,315347.000000,17931.000000,29000966.000000,0.000000
88000112.000000,8715.000000,46101.000000,315296.000000,17952.000000,29334214.000000,0.000000
89000144.000000,8709.000000,45891.000000,315418.000000,17926.000000,29667558.000000,0.000000
90000182.000000,8720.000000,45505.000000,315527.000000,17819.000000,30000904.000000,0.000000
91000208.000000,8721.000000,46200.000000,315382.000000,17960.000000,30334246.000000,0.000000
92000432.000000,8716.000000,45962.000000,315458.000000,17950.000000,30667654.000000,0.000000
93000041.000000,8716.000000,46132.000000,315209.000000,17989.000000,31000852.000000,0.000000
94000208.000000,8710.000000,45739.000000,315541.000000,17853.000000,31334246.000000,0.000000
95000336.000000,8725.000000,45781.000000,315492.000000,17884.000000,31667622.000000,0.000000
96000176.000000,8710.000000,45880.000000,315384.000000,17896.000000,32000902.000000,0.000000
97000016.000000,8723.000000,46083.000000,315289.000000,17992.000000,32334183.000000,0.000000
98000009.000000,8706.000000,45809.000000,315437.000000,17888.000000,32667508.000000,0.000000
99000272.000000,8721.000000,45593.000000,315582.000000,17844.000000,33000934.000000,0.000000
100000208.000000,8720.000000,46257.000000,315332.000000,17980.000000,33334246.000000,0.000000
101000010.000000,8701.000000,46309.000000,315344.000000,18053.000000,33667643.000000,7.000000
102000432.000000,8737.000000,45447.000000,315604.000000,17870.000000,34001117.000000,0.000000
103000170.000000,8715.000000,44997.000000,315521.000000,17725.000000,34334363.000000,0.000000
104000010.000000,8726.000000,46208.000000,315247.000000,18033.000000,34667643.000000,0.000000
105000330.000000,8718.000000,45584.000000,315611.000000,17829.000000,35001083.000000,0.000000
106000170.000000,8715.000000,46019.000000,315357.000000,17923.000000,35334363.000000,0.000000
107000010.000000,8721.000000,46062.000000,315291.000000,17990.000000,35667644.000000,0.000000
108000234.000000,8715.000000,45970.000000,315481.000000,17926.000000,36001051.000000,0.000000
109000074.000000,8712.000000,45735.000000,315412.000000,17868.000000,36334331.000000,0.000000
110000202.000000,8717.000000,45900.000000,315493.000000,17883.000000,36667707.000000,0.000000
111000234.000000,8717.000000,45807.000000,315424.000000,17920.000000,37001051.000000,0.000000
112000035.000000,8720.000000,46225.000000,315259.000000,18003.000000,37334313.000000,0.000000
113000394.000000,8708.000000,45797.000000,315572.000000,17886.000000,37667771.000000,0.000000
114000240.000000,8720.000000,45485.000000,315466.000000,17816.000000,38001053.000000,0.000000
115000554.000000,8722.000000,46256.000000,315458.000000,17980.000000,38334491.000000,0.000000
116000394.000000,8714.000000,45951.000000,315339.000000,17941.000000,38667771.000000,0.000000
117000330.000000,8717.000000,46139.000000,315326.000000,17986.000000,39001083.000000,0.000000
118000272.000000,8709.000000,45747.000000,315460.000000,17854.000000,39334397.000000,0.000000
119000298.000000,8722.000000,45726.000000,315467.000000,17875.000000,39667739.000000,0.000000
120000003.000000,8714.000000,45879.000000,315332.000000,17898.000000,40000969.000000,0.000000
121000362.000000,8719.000000,46039.000000,315475.000000,17983.000000,40334427.000000,0.000000
122000202.000000,8710.000000,45870.000000,315380.000000,17900.000000,40667707.000000,0.000000
123000234.000000,8720.000000,45733.000000,315465.000000,17879.000000,41001051.000000,0.000000
124000362.000000,8721.000000,46218.000000,315409.000000,17967.000000,41334427.000000,0.000000
125000010.000000,8710.000000,45824.000000,315319.000000,17898.000000,41667644.000000,0.000000
126000003.000000,8717.000000,46081.000000,315344.000000,17981.000000,42000969.000000,0.000000
127000074.000000,8720.000000,45829.000000,315461.000000,17902.000000,42334332.000000,0.000000
128000106.000000,8715.000000,45590.000000,315512.000000,17831.000000,42667675.000000,0.000000
129000330.000000,8717.000000,46052.000000,315471.000000,17937.000000,43001083.000000,0.000000
130000362.000000,8717.000000,46030.000000,315364.000000,17980.000000,43334427.000000,0.000000
131000106.000000,8714.000000,45944.000000,315341.000000,17907.000000,43667675.000000,0.000000
132000234.000000,8720.000000,45735.000000,315492.000000,17884.000000,44001051.000000,0.000000
133000074.000000,8709.000000,45870.000000,315416.000000,17864.000000,44334331.000000,0.000000
134000010.000000,8716.000000,45827.000000,315380.000000,17932.000000,44667643.000000,0.000000
135000528.000000,8723.000000,46215.000000,315510.000000,17996.000000,45001149.000000,0.000000
136000266.000000,8708.000000,45880.000000,315341.000000,17905.000000,45334395.000000,0.000000
137000202.000000,8722.000000,45463.000000,315494.000000,17818.000000,45667707.000000,0.000000
138000426.000000,8720.000000,46218.000000,315435.000000,17973.000000,46001115.000000,0.000000
139000272.000000,8709.000000,45957.000000,315350.000000,17932.000000,46334397.000000,0.000000
140000298.000000,8724.000000,46186.000000,315343.000000,17999.000000,46667739.000000,0.000000
141000138.000000,8710.000000,45752.000000,315418.000000,17862.000000,47001019.000000,0.000000
142000074.000000,8716.000000,45698.000000,315448.000000,17864.000000,47334331.000000,0.000000
143000394.000000,8714.000000,45864.000000,315549.000000,17891.000000,47667771.000000,0.000000
144000426.000000,8724.000000,46092.000000,315352.000000,17992.000000,48001115.000000,0.000000
145000362.000000,8715.000000,45844.000000,315402.000000,17910.000000,48334427.000000,0.000000
146000010.000000,8715.000000,45696.000000,315356.000000,17861.000000,48667644.000000,0.000000
147000138.000000,8711.000000,46205.000000,315417.000000,17958.000000,49001019.000000,0.000000
148000035.000000,8717.000000,45920.000000,315371.000000,17923.000000,49334313.000000,0.000000
149000010.000000,8721.000000,46021.000000,315361.000000,17969.000000,49667643.000000,0.000000
150000042.000000,8715.000000,45843.000000,315436.000000,17908.000000,50000987.000000,0.000000
151000074.000000,8715.000000,45650.000000,315501.000000,17844.000000,50334332.000000,0.000000
152000093.000000,8725.000000,45292.000000,315545.000000,17848.000000,50667725.000000,9.000000
153000317.000000,8721.000000,45743.000000,315445.000000,17963.000000,51001133.000000,0.000000
154000157.000000,8743.000000,46084.000000,315219.000000,18061.000000,51334413.000000,0.000000
155000381.000000,8728.000000,46143.000000,315401.000000,18007.000000,51667821.000000,0.000000
156000125.000000,8715.000000,45725.000000,315375.000000,17873.000000,52001069.000000,0.000000
157000061.000000,8718.000000,45834.000000,315434.000000,17878.000000,52334381.000000,0.000000
158000477.000000,8714.000000,45854.000000,315552.000000,17920.000000,52667853.000000,0.000000
159000605.000000,8723.000000,46173.000000,315377.000000,17999.000000,53001229.000000,0.000000
160000061.000000,8704.000000,45811.000000,315264.000000,17888.000000,53334381.000000,0.000000
161000381.000000,8724.000000,45544.000000,315611.000000,17829.000000,53667821.000000,0.000000
162000221.000000,8714.000000,46155.000000,315325.000000,17955.000000,54001101.000000,0.000000
163000355.000000,8714.000000,45997.000000,315436.000000,17942.000000,54334479.000000,0.000000
164000189.000000,8721.000000,46106.000000,315299.000000,17979.000000,54667757.000000,0.000000
165000125.000000,8713.000000,45717.000000,315443.000000,17869.000000,55001069.000000,0.000000
166000022.000000,8716.000000,45818.000000,315408.000000,17886.000000,55334363.000000,0.000000
167000195.000000,8713.000000,45880.000000,315507.000000,17889.000000,55667759.000000,0.000000
168000221.000000,8725.000000,46044.000000,315345.000000,17997.000000,56001101.000000,0.000000
169000349.000000,8711.000000,45849.000000,315488.000000,17888.000000,56334477.000000,0.000000
170000002.000000,8716.000000,45666.000000,315349.000000,17868.000000,56667694.000000,0.000000
171000035.000000,8715.000000,46253.000000,315381.000000,17964.000000,57001039.000000,0.000000
172000022.000000,8716.000000,45813.000000,315423.000000,17901.000000,57334363.000000,0.000000
173000093.000000,8721.000000,46002.000000,315400.000000,17962.000000,57667725.000000,0.000000
174000413.000000,8714.000000,45908.000000,315515.000000,17925.000000,58001165.000000,0.000000
175000349.000000,8716.000000,45629.000000,315466.000000,17845.000000,58334476.000000,0.000000
176000387.000000,8720.000000,45885.000000,315452.000000,17895.000000,58667823.000000,0.000000
177000317.000000,8718.000000,46095.000000,315321.000000,17989.000000,59001133.000000,0.000000
178000253.000000,8715.000000,46129.000000,315356.000000,17956.000000,59334445.000000,0.000000
179000093.000000,8708.000000,45677.000000,315425.000000,17855.000000,59667725.000000,0.000000
180000125.000000,8722.000000,45844.000000,315462.000000,17882.000000,60001069.000000,0.000000
181000022.000000,8717.000000,45884.000000,315368.000000,17926.000000,60334363.000000,0.000000
182000381.000000,8721.000000,46147.000000,315467.000000,17991.000000,60667821.000000,0.000000
183000413.000000,8705.000000,45795.000000,315453.000000,17891.000000,61001165.000000,0.000000
184000451.000000,8723.000000,45581.000000,315514.000000,17832.000000,61334511.000000,0.000000
185000381.000000,8717.000000,46169.000000,315350.000000,17960.000000,61667821.000000,0.000000
186000221.000000,8714.000000,45992.000000,315334.000000,17946.000000,62001101.000000,0.000000
187000157.000000,8717.000000,46063.000000,315345.000000,17967.000000,62334413.000000,0.000000
188000003.000000,8714.000000,45736.000000,315416.000000,17866.000000,62667695.000000,0.000000
189000221.000000,8720.000000,45824.000000,315517.000000,17889.000000,63001101.000000,0.000000
190000061.000000,8712.000000,45902.000000,315379.000000,17901.000000,63334381.000000,0.000000
191000477.000000,8724.000000,46032.000000,315485.000000,17987.000000,63667853.000000,0.000000
192000035.000000,8706.000000,45823.000000,315305.000000,17881.000000,64001039.000000,0.000000
193000061.000000,8719.000000,45707.000000,315465.000000,17877.000000,64334381.000000,0.000000
194000381.000000,8722.000000,46266.000000,315460.000000,17980.000000,64667821.000000,0.000000
195000221.000000,8709.000000,45762.000000,315399.000000,17881.000000,65001101.000000,0.000000
196000355.000000,8719.000000,46108.000000,315397.000000,17981.000000,65334479.000000,0.000000
197000381.000000,8718.000000,45841.000000,315431.000000,17911.000000,65667821.000000,0.000000
198000029.000000,8715.000000,45581.000000,315389.000000,17827.000000,66001037.000000,0.000000
199000157.000000,8716.000000,45977.000000,315451.000000,17925.000000,66334413.000000,0.000000
200000285.000000,8716.000000,46092.000000,315385.000000,17990.000000,66667788.000000,0.000000
201000317.000000,8720.000000,46025.000000,315413.000000,17932.000000,67001133.000000,0.000000
202000048.000000,8707.000000,45855.000000,315229.000000,17980.000000,67334342.000000,9.000000
203000080.000000,8728.000000,45983.000000,315404.000000,17940.000000,67667686.000000,0.000000
204000208.000000,8711.000000,46276.000000,315415.000000,17961.000000,68001062.000000,0.000000
205000009.000000,8711.000000,46359.000000,315220.000000,18042.000000,68334324.000000,0.000000
206000272.000000,8705.000000,45831.000000,315534.000000,17892.000000,68667750.000000,0.000000
207000304.000000,8726.000000,45471.000000,315528.000000,17816.000000,69001094.000000,0.000000
208000432.000000,8720.000000,46263.000000,315395.000000,17981.000000,69334470.000000,0.000000
209000464.000000,8714.000000,45949.000000,315403.000000,17941.000000,69667814.000000,0.000000
210000208.000000,8713.000000,46148.000000,315263.000000,17985.000000,70001062.000000,0.000000
211000048.000000,8715.000000,45736.000000,315426.000000,17854.000000,70334342.000000,0.000000
212000272.000000,8720.000000,45729.000000,315532.000000,17876.000000,70667750.000000,0.000000
213000016.000000,8715.000000,45863.000000,315355.000000,17892.000000,71000997.000000,0.000000
214000009.000000,8716.000000,46067.000000,315337.000000,17990.000000,71334324.000000,0.000000
215000278.000000,8716.000000,45857.000000,315528.000000,17900.000000,71667752.000000,0.000000
216000112.000000,8716.000000,45742.000000,315400.000000,17878.000000,72001030.000000,0.000000
217000432.000000,8720.000000,46190.000000,315480.000000,17960.000000,72334470.000000,0.000000
218000368.000000,8710.000000,45850.000000,315407.000000,17905.000000,72667782.000000,0.000000
219000214.000000,8718.000000,46079.000000,315307.000000,17975.000000,73001064.000000,0.000000
220000432.000000,8719.000000,45838.000000,315498.000000,17908.000000,73334470.000000,0.000000
221000041.000000,8718.000000,45596.000000,315361.000000,17837.000000,73667668.000000,0.000000
222000400.000000,8716.000000,46033.000000,315527.000000,17931.000000,74001126.000000,0.000000
223000240.000000,8714.000000,46029.000000,315301.000000,17978.000000,74334405.000000,0.000000
224000176.000000,8718.000000,45941.000000,315404.000000,17909.000000,74667718.000000,0.000000
225000016.000000,8718.000000,45736.000000,315397.000000,17884.000000,75000999.000000,0.000000
226000624.000000,8714.000000,45896.000000,315663.000000,17872.000000,75334534.000000,0.000000
227000041.000000,8711.000000,45806.000000,315210.000000,17924.000000,75667668.000000,0.000000
228000406.000000,8725.000000,46210.000000,315464.000000,17996.000000,76001128.000000,0.000000
229000144.000000,8705.000000,45891.000000,315341.000000,17905.000000,76334374.000000,0.000000
230000080.000000,8722.000000,45437.000000,315501.000000,17811.000000,76667686.000000,0.000000
231000304.000000,8719.000000,46231.000000,315432.000000,17976.000000,77001094.000000,0.000000
232000342.000000,8714.000000,45960.000000,315410.000000,17936.000000,77334440.000000,0.000000
233000272.000000,8722.000000,46184.000000,315311.000000,17999.000000,77667750.000000,0.000000
234000208.000000,8711.000000,45751.000000,315450.000000,17862.000000,78001062.000000,0.000000
235000009.000000,8713.000000,45725.000000,315392.000000,17870.000000,78334324.000000,0.000000
236000470.000000,8718.000000,45841.000000,315606.000000,17886.000000,78667816.000000,0.000000
237000304.000000,8721.000000,46093.000000,315288.000000,17990.000000,79001094.000000,0.000000
238000336.000000,8716.000000,45846.000000,315433.000000,17911.000000,79334438.000000,0.000000
239000368.000000,8714.000000,45694.000000,315483.000000,17861.000000,79667782.000000,0.000000
240000688.000000,8716.000000,46228.000000,315474.000000,17966.000000,80001222.000000,0.000000
241000048.000000,8710.000000,45879.000000,315212.000000,17908.000000,80334342.000000,0.000000
242000080.000000,8725.000000,46033.000000,315368.000000,17976.000000,80667686.000000,0.000000
243000016.000000,8713.000000,45826.000000,315410.000000,17902.000000,81000998.000000,0.000000
244000432.000000,8715.000000,45680.000000,315623.000000,17850.000000,81334471.000000,0.000000
245000176.000000,8718.000000,45914.000000,315342.000000,17905.000000,81667718.000000,0.000000
246000016.000000,8720.000000,46053.000000,315296.000000,17984.000000,82000998.000000,0.000000
247000336.000000,8715.000000,45939.000000,315523.000000,17917.000000,82334438.000000,0.000000
248000176.000000,8710.000000,45728.000000,315410.000000,17869.000000,82667717.000000,0.000000
249000214.000000,8720.000000,45904.000000,315467.000000,17880.000000,83001064.000000,0.000000
250000144.000000,8716.000000,45848.000000,315373.000000,17937.000000,83334374.000000,0.000000
251000272.000000,8720.000000,46183.000000,315393.000000,17983.000000,83667750.000000,0.000000
252000290.000000,8683.000000,45415.000000,315296.000000,17838.000000,84000884.000000,12.000000
253000130.000000,8712.000000,46037.000000,315301.000000,17979.000000,84334164.000000,0.000000
254000354.000000,8720.000000,46144.000000,315445.000000,17963.000000,84667572.000000,0.000000
255000098.000000,8715.000000,45725.000000,315375.000000,17873.000000,85000820.000000,0.000000
256000034.000000,8718.000000,45834.000000,315434.000000,17878.000000,85334132.000000,0.000000
257000450.000000,8714.000000,45854.000000,315552.000000,17920.000000,85667604.000000,0.000000
258000578.000000,8723.000000,46173.000000,315377.000000,17999.000000,86000980.000000,0.000000
259000034.000000,8704.000000,45811.000000,315264.000000,17888.000000,86334132.000000,0.000000
260000354.000000,8724.000000,45544.000000,315611.000000,17829.000000,86667572.000000,0.000000
261000194.000000,8714.000000,46155.000000,315325.000000,17955.000000,87000852.000000,0.000000
262000328.000000,8714.000000,45997.000000,315436.000000,17942.000000,87334230.000000,0.000000
263000162.000000,8721.000000,46106.000000,315299.000000,17979.000000,87667508.000000,0.000000
264000098.000000,8713.000000,45717.000000,315443.000000,17869.000000,88000820.000000,0.000000
265000130.000000,8718.000000,45819.000000,315458.000000,17887.000000,88334165.000000,0.000000
266000168.000000,8711.000000,45879.000000,315457.000000,17888.000000,88667510.000000,0.000000
267000194.000000,8725.000000,46044.000000,315345.000000,17997.000000,89000852.000000,0.000000
268000322.000000,8711.000000,45849.000000,315488.000000,17888.000000,89334228.000000,0.000000
269000287.000000,8718.000000,45680.000000,315447.000000,17873.000000,89667548.000000,0.000000
270000008.000000,8713.000000,46239.000000,315283.000000,17959.000000,90000790.000000,0.000000
271000610.000000,8718.000000,45814.000000,315632.000000,17902.000000,90334324.000000,0.000000
272000066.000000,8719.000000,46001.000000,315191.000000,17961.000000,90667476.000000,0.000000
273000386.000000,8714.000000,45908.000000,315515.000000,17925.000000,91000916.000000,0.000000
274000322.000000,8716.000000,45629.000000,315466.000000,17845.000000,91334227.000000,0.000000
275000360.000000,8720.000000,45885.000000,315452.000000,17895.000000,91667574.000000,0.000000
276000290.000000,8718.000000,46095.000000,315321.000000,17989.000000,92000884.000000,0.000000
277000226.000000,8715.000000,46129.000000,315356.000000,17956.000000,92334196.000000,0.000000
278000066.000000,8708.000000,45677.000000,315425.000000,17855.000000,92667476.000000,0.000000
279000098.000000,8722.000000,45844.000000,315462.000000,17882.000000,93000820.000000,0.000000
280000130.000000,8718.000000,45886.000000,315418.000000,17927.000000,93334165.000000,0.000000
281000354.000000,8720.000000,46145.000000,315417.000000,17990.000000,93667572.000000,0.000000
282000386.000000,8705.000000,45795.000000,315453.000000,17891.000000,94000916.000000,0.000000
283000424.000000,8723.000000,45581.000000,315514.000000,17832.000000,94334262.000000,0.000000
284000354.000000,8717.000000,46169.000000,315350.000000,17960.000000,94667572.000000,0.000000
285000194.000000,8714.000000,45992.000000,315334.000000,17946.000000,95000852.000000,0.000000
286000130.000000,8717.000000,46063.000000,315345.000000,17967.000000,95334164.000000,0.000000
287000648.000000,8717.000000,45761.000000,315632.000000,17874.000000,95667670.000000,0.000000
288000194.000000,8717.000000,45799.000000,315301.000000,17881.000000,96000852.000000,0.000000
289000034.000000,8712.000000,45902.000000,315379.000000,17901.000000,96334132.000000,0.000000
290000450.000000,8724.000000,46032.000000,315485.000000,17987.000000,96667604.000000,0.000000
291000008.000000,8706.000000,45823.000000,315305.000000,17881.000000,97000790.000000,0.000000
292000034.000000,8719.000000,45707.000000,315465.000000,17877.000000,97334132.000000,0.000000
293000354.000000,8722.000000,46266.000000,315460.000000,17980.000000,97667572.000000,0.000000
294000194.000000,8709.000000,45762.000000,315399.000000,17881.000000,98000852.000000,0.000000
295000328.000000,8719.000000,46108.000000,315397.000000,17981.000000,98334230.000000,0.000000
296000354.000000,8718.000000,45841.000000,315431.000000,17911.000000,98667572.000000,0.000000
297000002.000000,8715.000000,45581.000000,315389.000000,17827.000000,99000788.000000,0.000000
298000130.000000,8716.000000,45977.000000,315451.000000,17925.000000,99334164.000000,0.000000
299000258.000000,8716.000000,46092.000000,315385.000000,17990.000000,99667539.000000,0.000000
300000290.000000,8720.000000,46025.000000,315413.000000,17932.000000,100000884.000000,0.000000
301000130.000000,8714.000000,45747.000000,315406.000000,17874.000000,100334164.000000,0.000000
302000546.000000,8719.000000,45838.000000,315594.000000,17878.000000,100667636.000000,0.000000
303000118.000000,8673.000000,45520.000000,314860.000000,17909.000000,101000405.000000,9.000000
304000438.000000,8739.000000,45284.000000,315622.000000,17818.000000,101333845.000000,0.000000
305000047.000000,8733.000000,45259.000000,315354.000000,17844.000000,101667043.000000,0.000000
306000022.000000,8738.000000,45901.000000,315393.000000,17937.000000,102000373.000000,0.000000
307000246.000000,8714.000000,45937.000000,315466.000000,17942.000000,102333781.000000,0.000000
308000278.000000,8718.000000,46150.000000,315366.000000,17978.000000,102667125.000000,0.000000
309000118.000000,8710.000000,45840.000000,315389.000000,17891.000000,103000405.000000,0.000000
310000444.000000,8723.000000,45767.000000,315577.000000,17865.000000,103333847.000000,0.000000
311000182.000000,8715.000000,45763.000000,315353.000000,17893.000000,103667093.000000,0.000000
312000118.000000,8717.000000,46285.000000,315288.000000,18024.000000,104000405.000000,0.000000
313000015.000000,8713.000000,45827.000000,315388.000000,17906.000000,104333699.000000,0.000000
314000188.000000,8718.000000,45400.000000,315602.000000,17794.000000,104667095.000000,0.000000
315000020.000000,8724.000000,46272.000000,315291.000000,17985.000000,105000371.000000,0.000000
316000342.000000,8709.000000,45935.000000,315510.000000,17932.000000,105333813.000000,0.000000
317000182.000000,8722.000000,46052.000000,315307.000000,17973.000000,105667093.000000,0.000000
318000316.000000,8708.000000,45779.000000,315505.000000,17873.000000,106000471.000000,0.000000
319000438.000000,8722.000000,45778.000000,315503.000000,17871.000000,106333845.000000,0.000000
320000086.000000,8711.000000,45902.000000,315306.000000,17910.000000,106667061.000000,0.000000
321000022.000000,8724.000000,46024.000000,315325.000000,17987.000000,107000373.000000,0.000000
322000342.000000,8707.000000,45783.000000,315571.000000,17870.000000,107333814.000000,0.000000
323000001.000000,8721.000000,45813.000000,315326.000000,17891.000000,107667031.000000,0.000000
