Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
140035123.000000,240.000000,269.000000,365521.000000,254.000000,49629403.000000,55.000000
141002188.000000,251.000000,245.000000,335201.000000,256.000000,49964860.000000,55.000000
142004951.000000,233.000000,281.000000,352784.000000,291.000000,50317935.000000,49.000000
143019307.000000,238.000000,303.000000,356267.000000,438.000000,50674640.000000,62.000000
144007060.000000,208.000000,244.000000,348337.000000,346.000000,51023323.000000,13.000000
145004889.000000,231.000000,255.000000,351780.000000,366.000000,51375469.000000,14.000000
146001309.000000,205.000000,241.000000,350240.000000,301.000000,51726010.000000,19.000000
147005925.000000,246.000000,266.000000,351266.000000,355.000000,52077631.000000,29.000000
148003182.000000,207.000000,279.000000,348266.000000,258.000000,52426155.000000,24.000000
149007140.000000,217.000000,240.000000,351144.000000,281.000000,52777580.000000,18.000000
150000287.000000,217.000000,266.000000,348665.000000,266.000000,53126511.000000,37.000000
151012515.000000,206.000000,218.000000,355755.000000,243.000000,53482509.000000,21.000000
152022230.000000,245.000000,263.000000,357406.000000,355.000000,53840270.000000,36.000000
153017609.000000,223.000000,203.000000,351282.000000,338.000000,54191890.000000,27.000000
154026705.000000,209.000000,257.000000,356652.000000,297.000000,54548839.000000,11.000000
155010697.000000,223.000000,266.000000,345452.000000,377.000000,54894668.000000,21.000000
156010039.000000,234.000000,228.000000,353371.000000,301.000000,55248340.000000,14.000000
157012766.000000,215.000000,246.000000,351217.000000,324.000000,55599881.000000,34.000000
158005877.000000,300.000000,209.000000,348660.000000,543.000000,55949084.000000,44.000000
159002678.000000,316.000000,250.000000,350876.000000,454.000000,56300414.000000,130.000000
160011374.000000,231.000000,255.000000,353971.000000,304.000000,56654689.000000,36.000000
161008209.000000,224.000000,278.000000,351518.000000,362.000000,57006569.000000,41.000000
162012336.000000,188.000000,254.000000,352898.000000,258.000000,57359725.000000,18.000000
163008362.000000,219.000000,219.000000,345712.000000,236.000000,57705673.000000,10.000000
164018837.000000,204.000000,291.000000,346859.000000,268.000000,58052800.000000,30.000000
165000195.000000,244.000000,217.000000,339095.000000,285.000000,58392180.000000,45.000000
166002820.000000,235.000000,252.000000,351789.000000,283.000000,58744252.000000,49.000000
167007097.000000,259.000000,271.000000,349282.000000,355.000000,59093889.000000,62.000000
168009044.000000,189.000000,268.000000,349157.000000,227.000000,59443273.000000,25.000000
169005694.000000,227.000000,233.000000,348877.000000,263.000000,59792413.000000,21.000000
170002105.000000,190.000000,286.000000,340344.000000,217.000000,60132974.000000,24.000000
171022064.000000,206.000000,260.000000,356485.000000,313.000000,60489772.000000,22.000000
172025372.000000,204.000000,287.000000,352440.000000,321.000000,60842533.000000,25.000000
173002063.000000,203.000000,251.000000,344770.000000,226.000000,61187529.000000,13.000000
174000661.000000,202.000000,261.000000,347830.000000,280.000000,61535639.000000,18.000000
175007357.000000,231.000000,252.000000,354556.000000,319.000000,61890514.000000,27.000000
176001887.000000,236.000000,188.000000,351053.000000,368.000000,62241935.000000,42.000000
177001730.000000,254.000000,263.000000,350589.000000,353.000000,62592877.000000,48.000000
178013572.000000,213.000000,314.000000,353441.000000,325.000000,62946643.000000,35.000000
179020149.000000,247.000000,198.000000,352272.000000,310.000000,63299225.000000,31.000000
180006662.000000,211.000000,258.000000,344879.000000,226.000000,63644330.000000,30.000000
181003547.000000,226.000000,278.000000,349665.000000,264.000000,63994259.000000,29.000000
182021732.000000,254.000000,209.000000,360653.000000,256.000000,64355168.000000,45.000000
183000642.000000,240.000000,192.000000,346969.000000,219.000000,64702356.000000,55.000000
184001321.000000,207.000000,272.000000,349975.000000,317.000000,65052648.000000,37.000000
185021900.000000,198.000000,211.000000,355442.000000,273.000000,65408363.000000,6.000000
186013863.000000,207.000000,249.000000,345247.000000,320.000000,65753930.000000,11.000000
187013674.000000,199.000000,300.000000,351365.000000,306.000000,66105601.000000,15.000000
188000586.000000,191.000000,228.000000,347972.000000,242.000000,66453815.000000,11.000000
189000112.000000,220.000000,242.000000,352143.000000,359.000000,66806317.000000,4.000000
190000879.000000,226.000000,253.000000,354130.000000,280.000000,67160727.000000,30.000000
191004294.000000,212.000000,287.000000,352260.000000,285.000000,67513272.000000,18.000000
192007017.000000,179.000000,261.000000,352964.000000,263.000000,67866499.000000,6.000000
193005624.000000,200.000000,209.000000,351962.000000,303.000000,68218764.000000,5.000000
194012726.000000,244.000000,338.000000,353539.000000,336.000000,68572639.000000,9.000000
195000816.000000,195.000000,239.000000,344926.000000,273.000000,68917838.000000,39.000000
196003774.000000,231.000000,286.000000,352989.000000,251.000000,69271078.000000,19.000000
197050158.000000,213.000000,263.000000,368148.000000,242.000000,69639468.000000,22.000000
198024647.000000,199.000000,214.000000,341549.000000,216.000000,69981233.000000,19.000000
199007723.000000,212.000000,262.000000,344745.000000,342.000000,70326320.000000,22.000000
200033492.000000,203.000000,344.000000,361018.000000,267.000000,70687605.000000,19.000000
201000567.000000,211.000000,227.000000,342093.000000,214.000000,71029912.000000,12.000000
202018225.000000,188.000000,211.000000,359934.000000,279.000000,71390125.000000,16.000000
203018452.000000,198.000000,328.000000,351119.000000,337.000000,71741581.000000,4.000000
204026788.000000,213.000000,233.000000,353133.000000,351.000000,72095065.000000,9.000000
205006134.000000,198.000000,246.000000,347145.000000,311.000000,72442521.000000,12.000000
206000006.000000,18463.000000,81669.000000,288139.000000,42272.000000,72772932.000000,92.000000
207002145.000000,52900.000000,198274.000000,304768.000000,97941.000000,73175641.000000,410.000000
208000201.000000,1975.000000,2918.000000,181118.000000,184075.000000,73540834.000000,1702.000000
209000585.000000,1891.000000,2706.000000,186359.000000,183123.000000,73910316.000000,1577.000000
210001544.000000,14092.000000,38106.000000,221327.000000,150780.000000,74282423.000000,1669.000000
211000281.000000,2029.000000,2743.000000,191721.000000,182560.000000,74656704.000000,1690.000000
212000145.000000,13904.000000,34584.000000,230328.000000,148683.000000,75035715.000000,1607.000000
213001542.000000,2637.000000,5246.000000,207582.000000,180752.000000,75424049.000000,2219.000000
214000866.000000,2113.000000,3625.000000,211530.000000,169402.000000,75804981.000000,1729.000000
215000256.000000,15020.000000,36946.000000,251054.000000,139525.000000,76195560.000000,2757.000000
216001616.000000,4351.000000,5641.000000,234596.000000,168453.000000,76598609.000000,3795.000000
217000001.000000,3014.000000,5765.000000,229962.000000,172411.000000,77000982.000000,2493.000000
218000063.000000,15196.000000,37721.000000,254356.000000,144254.000000,77399592.000000,2973.000000
219000134.000000,3725.000000,6637.000000,229038.000000,175447.000000,77804077.000000,3166.000000
220000068.000000,11165.000000,27667.000000,254926.000000,154179.000000,78213182.000000,2813.000000
221000149.000000,6960.000000,17539.000000,250540.000000,163010.000000,78626732.000000,2627.000000
222002238.000000,3071.000000,6338.000000,244912.000000,170664.000000,79042308.000000,2483.000000
223000529.000000,16160.000000,39480.000000,262716.000000,147499.000000,79452523.000000,4193.000000
224000157.000000,3774.000000,7927.000000,246964.000000,174641.000000,79874128.000000,3151.000000
225000572.000000,3491.000000,8217.000000,250387.000000,176664.000000,80301179.000000,2914.000000
226001888.000000,15094.000000,37126.000000,264444.000000,150827.000000,80716450.000000,3170.000000
227003159.000000,3485.000000,7092.000000,252939.000000,174969.000000,81144358.000000,2854.000000
228000104.000000,3988.000000,8416.000000,259719.000000,174824.000000,81578901.000000,3380.000000
229000475.000000,15640.000000,37788.000000,271688.000000,148160.000000,81998749.000000,3802.000000
230000014.000000,4536.000000,9132.000000,268335.000000,167852.000000,82434936.000000,3783.000000
231000127.000000,4037.000000,8494.000000,262692.000000,169207.000000,82866835.000000,3282.000000
232000332.000000,15901.000000,37723.000000,270462.000000,147549.000000,83284846.000000,4070.000000
233000241.000000,4211.000000,9000.000000,262205.000000,170771.000000,83717822.000000,3525.000000
234001630.000000,4135.000000,8216.000000,263629.000000,168958.000000,84150409.000000,3435.000000
235000722.000000,15826.000000,38107.000000,275373.000000,148149.000000,84573931.000000,3972.000000
236000049.000000,4271.000000,8431.000000,264011.000000,169543.000000,85007485.000000,3528.000000
237001661.000000,3786.000000,8079.000000,262722.000000,170507.000000,85440714.000000,3217.000000
238000372.000000,15658.000000,36599.000000,270830.000000,149597.000000,85861141.000000,4001.000000
239002957.000000,4214.000000,7156.000000,260090.000000,174173.000000,86295404.000000,3648.000000
240000014.000000,8584.000000,18912.000000,264300.000000,163381.000000,86723085.000000,4135.000000
241000001.000000,11060.000000,26878.000000,270849.000000,152859.000000,87146793.000000,3319.000000
242000625.000000,4546.000000,10859.000000,267218.000000,169571.000000,87583582.000000,3843.000000
243000086.000000,14864.000000,36495.000000,273017.000000,151502.000000,88008101.000000,4460.000000
244000404.000000,5361.000000,11599.000000,263680.000000,172322.000000,88444103.000000,3631.000000
245000108.000000,4414.000000,8511.000000,261588.000000,174697.000000,88880388.000000,3732.000000
246002025.000000,15638.000000,35971.000000,269322.000000,155441.000000,89305151.000000,4369.000000
247000476.000000,4241.000000,8501.000000,269341.000000,173008.000000,89747500.000000,3599.000000
248000510.000000,4602.000000,9668.000000,268911.000000,175048.000000,90191459.000000,3932.000000
249000119.000000,15639.000000,36049.000000,283290.000000,152749.000000,90627498.000000,4543.000000
250002091.000000,4699.000000,9518.000000,271494.000000,174364.000000,91073356.000000,4052.000000
251000011.000000,4671.000000,9263.000000,281382.000000,168491.000000,91523229.000000,3993.000000
252000447.000000,15879.000000,35946.000000,283848.000000,153446.000000,91960523.000000,4889.000000
253000039.000000,4632.000000,9716.000000,276466.000000,172000.000000,92408989.000000,3983.000000
254000426.000000,4149.000000,8640.000000,273663.000000,175226.000000,92857878.000000,3499.000000
255000405.000000,15777.000000,34947.000000,278289.000000,157313.000000,93293480.000000,4949.000000
256000801.000000,4167.000000,9100.000000,271873.000000,174343.000000,93739696.000000,3522.000000
257000303.000000,4277.000000,9618.000000,278718.000000,173668.000000,94192082.000000,3594.000000
258000013.000000,15856.000000,35479.000000,280506.000000,158147.000000,94630735.000000,5131.000000
259000374.000000,4319.000000,9318.000000,279445.000000,174825.000000,95085005.000000,3608.000000
260002980.000000,3488.000000,8582.000000,283335.000000,176182.000000,95544522.000000,2884.000000
261000126.000000,14215.000000,33124.000000,275048.000000,162010.000000,95981580.000000,4444.000000
262002853.000000,4761.000000,12783.000000,281483.000000,173957.000000,96437020.000000,3227.000000
263001247.000000,4507.000000,10327.000000,288736.000000,171305.000000,96897061.000000,3794.000000
264000083.000000,11116.000000,26241.000000,286662.000000,160202.000000,97343925.000000,4793.000000
265000060.000000,10350.000000,21873.000000,286744.000000,169547.000000,97800216.000000,5454.000000
266002293.000000,5392.000000,12910.000000,281086.000000,176015.000000,98257317.000000,4518.000000
267000035.000000,6388.000000,14883.000000,284606.000000,171410.000000,98713333.000000,4288.000000
268000017.000000,13269.000000,30231.000000,289044.000000,158755.000000,99161132.000000,4514.000000
269000557.000000,4405.000000,10330.000000,287919.000000,172116.000000,99621167.000000,3601.000000
270002029.000000,5945.000000,12483.000000,294250.000000,170910.000000,100086327.000000,5152.000000
271000013.000000,15903.000000,34556.000000,282095.000000,160775.000000,100529197.000000,6092.000000
272000423.000000,4449.000000,10673.000000,287478.000000,172159.000000,100988834.000000,3736.000000
273000529.000000,3408.000000,8949.000000,296247.000000,167626.000000,101452707.000000,2774.000000
274000066.000000,15125.000000,31737.000000,281812.000000,164317.000000,101898836.000000,5519.000000
275000337.000000,3582.000000,7965.000000,291125.000000,172286.000000,102362247.000000,2950.000000
276000285.000000,3266.000000,8278.000000,293817.000000,171120.000000,102827184.000000,2576.000000
277000202.000000,14874.000000,32889.000000,281959.000000,163959.000000,103273102.000000,5418.000000
278002682.000000,3503.000000,8626.000000,295914.000000,168628.000000,103737644.000000,2728.000000
279000665.000000,3407.000000,9852.000000,296969.000000,168845.000000,104203458.000000,2724.000000
280000030.000000,14919.000000,32396.000000,283675.000000,163582.000000,104650715.000000,5795.000000
281000549.000000,4801.000000,10797.000000,297452.000000,170226.000000,105118393.000000,4000.000000
282000053.000000,4426.000000,9715.000000,293182.000000,169680.000000,105581255.000000,3638.000000
283000060.000000,15233.000000,32151.000000,285490.000000,165708.000000,106032453.000000,6878.000000
284000022.000000,4577.000000,11169.000000,296638.000000,167880.000000,106496971.000000,3465.000000
285000570.000000,4795.000000,10373.000000,289906.000000,177871.000000,106964748.000000,4188.000000
286000007.000000,10741.000000,23813.000000,294755.000000,162514.000000,107422017.000000,5576.000000
287000713.000000,9577.000000,19802.000000,286642.000000,173348.000000,107882007.000000,5436.000000
288002219.000000,4673.000000,11153.000000,293253.000000,172482.000000,108347742.000000,3935.000000
289000922.000000,4856.000000,11588.000000,297784.000000,166475.000000,108812001.000000,4071.000000
290000434.000000,15017.000000,32063.000000,285001.000000,165517.000000,109262519.000000,6770.000000
291000158.000000,5023.000000,11787.000000,295338.000000,170133.000000,109727990.000000,4282.000000
292000699.000000,4543.000000,11528.000000,295424.000000,172789.000000,110196203.000000,3851.000000
293000393.000000,14581.000000,29541.000000,274851.000000,174900.000000,110645954.000000,6529.000000
294001320.000000,3623.000000,9022.000000,294268.000000,172956.000000,111113178.000000,3005.000000
295000397.000000,4479.000000,10897.000000,294242.000000,172454.000000,111579874.000000,3818.000000
296001415.000000,14014.000000,27598.000000,283065.000000,170116.000000,112033055.000000,6322.000000
297001635.000000,3858.000000,9515.000000,296333.000000,173348.000000,112502736.000000,3274.000000
298000677.000000,3682.000000,8199.000000,284642.000000,173131.000000,112960509.000000,3090.000000
299000073.000000,13928.000000,26940.000000,277196.000000,167394.000000,113405099.000000,6403.000000
300000839.000000,4030.000000,10125.000000,294575.000000,170895.000000,113870569.000000,3346.000000
301000048.000000,4201.000000,10724.000000,293265.000000,171286.000000,114335120.000000,3419.000000
302000088.000000,13632.000000,27215.000000,280950.000000,171918.000000,114787988.000000,6178.000000
303000158.000000,3494.000000,8303.000000,293016.000000,172528.000000,115253532.000000,2904.000000
304004220.000000,4223.000000,10607.000000,288556.000000,173653.000000,115715741.000000,3547.000000
305004814.000000,13928.000000,27903.000000,283133.000000,171956.000000,116170830.000000,6709.000000
306000174.000000,4224.000000,9738.000000,295506.000000,170690.000000,116637026.000000,3491.000000
307001712.000000,3930.000000,8903.000000,293363.000000,175544.000000,117105933.000000,3277.000000
308000131.000000,12210.000000,25775.000000,288288.000000,172485.000000,117566706.000000,5975.000000
309000822.000000,5282.000000,11770.000000,289630.000000,177646.000000,118033982.000000,3765.000000
310000026.000000,4310.000000,10885.000000,301153.000000,169467.000000,118504602.000000,3614.000000
311000325.000000,4331.000000,10238.000000,304988.000000,169040.000000,118978630.000000,3672.000000
312000136.000000,13085.000000,25632.000000,289511.000000,168706.000000,119436847.000000,5973.000000
313000806.000000,4092.000000,9117.000000,304706.000000,169177.000000,119910730.000000,3440.000000
314000815.000000,3974.000000,8795.000000,296645.000000,169405.000000,120376780.000000,3313.000000
315002475.000000,12779.000000,25583.000000,282211.000000,173328.000000,120832319.000000,5770.000000
316000605.000000,4156.000000,9445.000000,297768.000000,172597.000000,121302684.000000,3486.000000
317002173.000000,3172.000000,8035.000000,297789.000000,171789.000000,121772262.000000,2568.000000
318000636.000000,13229.000000,26123.000000,279964.000000,175224.000000,122227450.000000,6356.000000
319000221.000000,3936.000000,9069.000000,299239.000000,173729.000000,122700418.000000,3320.000000
320002137.000000,3619.000000,9218.000000,296010.000000,175448.000000,123171876.000000,3045.000000
321002229.000000,12436.000000,25324.000000,287590.000000,173723.000000,123633189.000000,5771.000000
322000672.000000,2559.000000,6250.000000,296975.000000,169581.000000,124099745.000000,1996.000000
323000173.000000,3497.000000,9298.000000,300976.000000,170652.000000,124571373.000000,2794.000000
324000714.000000,12044.000000,24678.000000,290963.000000,169693.000000,125032029.000000,6126.000000
325001997.000000,4160.000000,8716.000000,294814.000000,172612.000000,125499455.000000,2735.000000
326001277.000000,3287.000000,7765.000000,298742.000000,168249.000000,125966446.000000,2670.000000
327000079.000000,6679.000000,13748.000000,302161.000000,168095.000000,126436702.000000,4316.000000
328000448.000000,9597.000000,19908.000000,289712.000000,174841.000000,126901255.000000,4895.000000
329000461.000000,2970.000000,8402.000000,304965.000000,169410.000000,127375630.000000,2416.000000
330000234.000000,3634.000000,9297.000000,307446.000000,170697.000000,127853773.000000,2926.000000
331001864.000000,12762.000000,23605.000000,285169.000000,177545.000000,128316487.000000,6539.000000
332000561.000000,4106.000000,8965.000000,302273.000000,174954.000000,128793714.000000,3464.000000
333001584.000000,4359.000000,9151.000000,308000.000000,174514.000000,129276228.000000,3681.000000
334001175.000000,12426.000000,23047.000000,290909.000000,176927.000000,129744064.000000,6525.000000
